"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL4828459";"A";"Metabolic stability in human liver microsomes assessed as parent compound remaining incubated for 60 mins in presence of NADPH";"Homo sapiens";"2";"2";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828460";"A";"Tmax in rat at 5 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Rattus norvegicus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828463";"A";"AUC (0 to infinity) in rat at 5 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Rattus norvegicus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4672388";"B";"Inhibition of N-His6-tagged human AspH (315-755) expressed in Escherichia coli BL21 (DE3) using 1 uM hFX-CP as substrate mixture with 3 uM 2OG, 100 uM L-ascorbic acid and 2 uM FAS incubated for 35 mins by MS analysis";"Homo sapiens";"12";"12";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4665871";"33069066";"10.1016/j.bmc.2020.115675";"2020";"Bioorg Med Chem";"28";"115675";"115675";"";"";"";"";"";""
"CHEMBL4220004";"F";"Antiproliferative activity against human MOLT4 cells in presence of 10% human serum";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MOLT-4";"";"CHEMBL4219043";"28926247";"10.1021/acs.jmedchem.7b00717";"2018";"J Med Chem";"61";"2636";"2651";"";"";"";"";"";""
"CHEMBL3819993";"B";"Binding affinity to BCL2 (unknown origin) incubated for 30 mins by TR-FRET assay";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3817778";"None";"10.1039/C5MD00582E";"2016";"Medchemcomm";"7";"778";"787";"";"";"";"";"";""
"CHEMBL4828452";"B";"Displacement of Bak derived peptide from Bcl-2 (unknown origin) measured after 15 mins by microplate reader assay";"Homo sapiens";"20";"20";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828454";"F";"Antiproliferative activity against human RS4-11 cells assessed as inhibition of cell proliferation measured after 72 hrs by CCK8 assay";"Homo sapiens";"21";"21";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828461";"A";"Cmax in rat at 5 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Rattus norvegicus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828466";"A";"Tmax in mouse at 10 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Mus musculus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828470";"A";"Half life in mouse at 10 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Mus musculus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4264659";"B";"Inhibition of FAM-labelled Bax binding to Bcl2 (unknown origin) after 30 mins by fluorescence polarization assay";"Homo sapiens";"19";"19";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4261603";"30278333";"10.1016/j.ejmech.2018.09.059";"2018";"Eur J Med Chem";"159";"149";"165";"";"";"";"";"";""
"CHEMBL3865725";"B";"Inhibition of FAM-Bid binding to human BCL2 expressed in Escherichia coli BL21 after 30 mins by fluorescence polarization assay";"Homo sapiens";"10";"24";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL4052850";"B";"Binding affinity to Bcl-2 (unknown origin) by TR-FRET assay";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4052581";"27749061";"10.1021/acs.jmedchem.5b01888";"2017";"J Med Chem";"60";"821";"838";"";"";"";"";"";""
"CHEMBL3795379";"B";"Binding affinity to Bcl-2 (unknown origin) by FRET assay";"Homo sapiens";"4";"4";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3792281";"26988306";"10.1016/j.bmcl.2016.03.032";"2016";"Bioorg Med Chem Lett";"26";"2105";"2114";"";"";"";"";"";""
"CHEMBL4378476";"B";"Inhibition of wild-type BCL-2 (unknown origin) expressed in Escherichia coli BL21 cells using biotinylated BIMBH3 or BAXBH3 peptide by surface plasmon resonance assay";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4376822";"31580668";"10.1021/acs.jmedchem.9b00983";"2020";"J Med Chem";"63";"928";"943";"";"";"";"";"";""
"CHEMBL3865724";"B";"Inhibition of FAM-Bid binding to human MCL1 expressed in Escherichia coli BL21 after 30 mins by fluorescence polarization assay";"Homo sapiens";"10";"24";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL4148764";"F";"Cytotoxicity against human NCI-H929 cells assessed as reduction in cell viability after 24 hrs by MTT assay";"Homo sapiens";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"NCI-H929";"";"CHEMBL4145547";"29453135";"10.1016/j.ejmech.2018.01.100";"2018";"Eur J Med Chem";"148";"26";"38";"";"";"";"";"";""
"CHEMBL4629045";"F";"Antiproliferative activity against human RS4:11 cells assessed as growth inhibition at 1 uM after 48 hrs by CCK-8 assay relative to control";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL4627348";"32209294";"10.1016/j.bmcl.2020.127114";"2020";"Bioorg Med Chem Lett";"30";"127114";"127114";"";"";"";"";"";""
"CHEMBL3865743";"F";"Cytotoxicity against human NCI60 cells assessed as cell growth inhibition after 48 hrs by SRB assay";"Homo sapiens";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"NCI60";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL3819992";"B";"Binding affinity to His-tagged Bcl-XL (unknown origin) incubated for 30 mins by TR-FRET assay";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3817778";"None";"10.1039/C5MD00582E";"2016";"Medchemcomm";"7";"778";"787";"";"";"";"";"";""
"CHEMBL4220001";"B";"Inhibition of Bcl2 (unknown origin)";"Homo sapiens";"4";"4";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4219043";"28926247";"10.1021/acs.jmedchem.7b00717";"2018";"J Med Chem";"61";"2636";"2651";"";"";"";"";"";""
"CHEMBL4495582";"F";"SARS-CoV-2 3CL-Pro protease inhibition percentage at 20µM  by FRET kind of response from peptide substrate";"Severe acute respiratory syndrome coronavirus 2";"7218";"8702";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"SARS-CoV-2 Screening Data 2020-21";"2697049";"";"";"";"";"CHEMBL4495564";"None";"10.6019/CHEMBL4495564";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL3887453";"B";"Time Resolved-Fluorescence Resonance Energy Transfer (TR-FRET) Assay: Representative compounds were serially diluted in dimethyl sulfoxide (DMSO) starting at 50 uM (2x starting concentration; 10% DMSO) and 10 uL were transferred into a 384-well plate. Then 10 uL of a protein/probe/antibody mix was added to each well at final concentrations listed in TABLE 1. Protein:GST-Bcl-2, Probe: F-Bak Peptide Probe Acetyl-GQVGRQLAIIGDK(6-FAM)INR-amide(SEQ ID NO: 1), Protein(nM): 1, Probe (nM): 100, Antibody: Tb-anit-GST, Antibody (nm): 1.  The samples are then mixed on a shaker for 1 minute and incubated for an additional 3 hours at room temperature. For each assay, the probe/antibody and protein/probe/antibody were included on each assay plate as negative and positive controls, respectively. Fluorescence was measured on the ENVISION plate reader (Perkin Elmer) using a 340/35 nm excitation filter and 520/525 (F-Bak peptide) and 495/510 nm (Tb-labeled anti-Histidine antibody) emission filters.";"Homo sapiens";"346";"360";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"BindingDB Database";"";"";"";"";"";"CHEMBL3886327";"None";"None";"2015";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL3865728";"F";"Cytotoxicity against human leukemia cells assessed as cell growth inhibition after 48 hrs by SRB assay";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Leukemia cell";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL3865733";"F";"Cytotoxicity against human ovarian cancer cells assessed as cell growth inhibition after 48 hrs by SRB assay";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Cancer cell lines";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL3865736";"F";"Cytotoxicity against human breast cancer cells assessed as cell growth inhibition after 48 hrs by SRB assay";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Cancer cell lines";"";"CHEMBL3864191";"27994761";"10.1021/acsmedchemlett.6b00302";"2016";"ACS Med Chem Lett";"7";"1185";"1190";"";"";"";"";"";""
"CHEMBL3887128";"B";"Time Resolved-Fluorescence Resonance Energy Transfer (TR-FRET) Assay: The inhibition constant (Ki) is the dissociation constant of an enzyme-inhibitor complex or a protein/small molecule complex, wherein the small molecule is inhibiting binding of one protein to another protein or peptide. Where the Ki for a compound is represented as > (greater than) a certain numerical value, it is intended to mean that the binding affinity value (e.g., for Bcl-XL) is greater than the limits of detection of the assay used. Where the binding selectivity ratio for a compound is represented as > (greater than) a certain numerical value, it is intended to mean that the selectivity of a particular compound for Bcl-2 over Bcl-XL is at least as great as the number indicated. Where the Ki for a compound is represented as < (less than) a certain numerical value, it is intended to mean that the binding affinity value (e.g., for Bcl-2) is lower than the limit of detection of the assay used. Inhibition constants were determined using Wang's equation (Wang Z-X).";"Homo sapiens";"13";"13";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"BindingDB Database";"";"";"";"";"";"CHEMBL3886149";"None";"None";"2015";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL4220003";"F";"Antiproliferative activity against human RS4:11 cells in presence of 10% human serum";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL4219043";"28926247";"10.1021/acs.jmedchem.7b00717";"2018";"J Med Chem";"61";"2636";"2651";"";"";"";"";"";""
"CHEMBL4672390";"B";"Inhibition of N-His6-tagged human AspH (315-755) expressed in Escherichia coli BL21 (DE3) using 1 uM hFX-CP as substrate mixture with 3 uM 2OG, 100 uM L-ascorbic acid and high 20 uM FAS incubated for 35 mins by MS analysis";"Homo sapiens";"12";"12";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4665871";"33069066";"10.1016/j.bmc.2020.115675";"2020";"Bioorg Med Chem";"28";"115675";"115675";"";"";"";"";"";""
"CHEMBL5035006";"F";"Induction of apoptosis in human RS4-11 cells assessed as increase in cleaved PARP expression incubated for 48 hrs by western blot analysis";"Homo sapiens";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL5034015";"34228434";"10.1021/acs.jmedchem.1c00690";"2021";"J Med Chem";"64";"10260";"10285";"";"";"";"";"";""
"CHEMBL4828471";"A";"MRT (0 to t) in mouse at 10 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Mus musculus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4828457";"A";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining incubated for 60 mins in presence of NADPH";"Mus musculus";"2";"2";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10090";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4332205";"F";"Growth inhibition of human U266 cells after 72 hrs by MTT assay";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"U-266";"";"CHEMBL4330103";"30594434";"10.1016/j.bmcl.2018.12.052";"2019";"Bioorg Med Chem Lett";"29";"349";"352";"";"";"";"";"";""
"CHEMBL4705662";"F";"Resistance ratio of EC50 for induction of apoptosis in human OCI-AML-3 cells to EC50 for Induction of apoptosis in human MCF7 cells";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4699647";"33197310";"10.1021/acs.jmedchem.0c01290";"2020";"J Med Chem";"63";"13733";"13744";"";"";"";"";"";""
"CHEMBL4705669";"B";"Induction of BCl-2 dephosphorylation in human HL-60 cells at 1 to 5 uM measured after 24 hrs by coimmunoprecipitation method";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"HeLa";"";"CHEMBL4699647";"33197310";"10.1021/acs.jmedchem.0c01290";"2020";"J Med Chem";"63";"13733";"13744";"";"";"";"";"";""
"CHEMBL4705648";"B";"Binding affinity to human full-length N-terminal His6-tagged prephosphorylated Bcl2 R106A/R109A mutant expressed in Escherichia coli S12 extract by isothermal titration calorimetry";"Homo sapiens";"2";"2";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4699647";"33197310";"10.1021/acs.jmedchem.0c01290";"2020";"J Med Chem";"63";"13733";"13744";"";"";"";"";"";""
"CHEMBL4705661";"F";"Resistance ratio of EC50 for induction of apoptosis in human HL-60 cells to EC50 for Induction of apoptosis in human MCF7 cells";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4699647";"33197310";"10.1021/acs.jmedchem.0c01290";"2020";"J Med Chem";"63";"13733";"13744";"";"";"";"";"";""
"CHEMBL4828465";"A";"MRT (0 to t) in rat at 5 mg/kg, ig administered as single dose measured upto 24 hrs by LC-MS/MS analysis";"Rattus norvegicus";"2";"2";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL4825763";"34536651";"10.1016/j.bmc.2021.116350";"2021";"Bioorg Med Chem";"47";"116350";"116350";"";"";"";"";"";""
"CHEMBL4264662";"F";"Antiproliferative activity against human RS4:11 cells after 72 hrs by MTS assay";"Homo sapiens";"12";"12";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL4261603";"30278333";"10.1016/j.ejmech.2018.09.059";"2018";"Eur J Med Chem";"159";"149";"165";"";"";"";"";"";""
"CHEMBL4264660";"A";"Inhibition of FAM-labelled Bax binding to Bcl-xL (unknown origin) after 30 mins by fluorescence polarization assay";"Homo sapiens";"19";"19";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4261603";"30278333";"10.1016/j.ejmech.2018.09.059";"2018";"Eur J Med Chem";"159";"149";"165";"";"";"";"";"";""
"CHEMBL5152735";"T";"Toxicity in NOD/SCID mouse xenografted with human LY2298 tumor harboring Myd88-L265P and CD79B mutant assessed as body weight change at 40 mg/kg,po QD measured after 6 hrs";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"NOD/SCID";"Scientific Literature";"10090";"";"";"";"";"CHEMBL5150028";"36314537";"10.1021/acs.jmedchem.2c01026";"2022";"J Med Chem";"65";"14326";"14336";"";"";"";"";"";""
"CHEMBL4147767";"B";"Inhibition of Mcl-1 (unknown origin) by TR-FRET assay";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4145520";"29407973";"10.1016/j.ejmech.2018.01.076";"2018";"Eur J Med Chem";"146";"471";"482";"";"";"";"";"";""
"CHEMBL4182825";"A";"Displacement of Bad-derived peptide from Bcl-XL (unknown origin) by fluorescence polarization assay";"Homo sapiens";"20";"20";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4177735";"29229225";"10.1016/j.bmc.2017.12.001";"2018";"Bioorg Med Chem";"26";"443";"454";"";"";"";"";"";""
"CHEMBL4398456";"B";"Inhibition of Bcl2 (unknown origin)";"Homo sapiens";"8";"8";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4396893";"31129454";"10.1016/j.ejmech.2019.05.019";"2019";"Eur J Med Chem";"177";"63";"75";"";"";"";"";"";""
"CHEMBL4147765";"B";"Inhibition of Bcl-2 (unknown origin) by TR-FRET assay";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4145520";"29407973";"10.1016/j.ejmech.2018.01.076";"2018";"Eur J Med Chem";"146";"471";"482";"";"";"";"";"";""
"CHEMBL4629046";"F";"Antiproliferative activity against human HL60 cells assessed as growth inhibition at 1 uM after 48 hrs by CCK-8 assay relative to control";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL-60";"";"CHEMBL4627348";"32209294";"10.1016/j.bmcl.2020.127114";"2020";"Bioorg Med Chem Lett";"30";"127114";"127114";"";"";"";"";"";""
"CHEMBL4629051";"F";"Induction of apoptosis in human RS4:11 cells assessed as viable cells at 0.5 uM after 48 hrs by Annexin-V and 7-AAD staining based flow cytometric analysis (Rvb = 94.06%)";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"RS4-11";"";"CHEMBL4627348";"32209294";"10.1016/j.bmcl.2020.127114";"2020";"Bioorg Med Chem Lett";"30";"127114";"127114";"";"";"";"";"";""
"CHEMBL4705657";"F";"Induction of apoptosis in human KG-1 cells measured after 48 hrs by FITC-Annexin V/PS staining based";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"KG-1";"";"CHEMBL4699647";"33197310";"10.1021/acs.jmedchem.0c01290";"2020";"J Med Chem";"63";"13733";"13744";"";"";"";"";"";""
