"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL1909129";"B";"DRUGMATRIX: Cholecystokinin CCKA radioligand binding (ligand: [3H] L-364,718)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"1321-N1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909177";"B";"DRUGMATRIX: Nicotinic Acetylcholine radioligand binding (ligand: [125I] Epibatidine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"IMR-32";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909181";"B";"DRUGMATRIX: Opiate kappa (OP2, KOP) radioligand binding (ligand: [3H] Diprenorphine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909131";"B";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Sf21";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909132";"B";"DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"BTI-TN-5B1-4";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909153";"B";"DRUGMATRIX: Glutamate, NMDA, Agonism radioligand binding (ligand: [3H] CGP-39653)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3559724";"Cerebral cortex";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909166";"B";"DRUGMATRIX: Melanocortin MC3 radioligand binding (ligand: [125I] NDP-alpha-MSH)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1614531";"F";"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Fluorescein Labeled MLL-derived Peptide. (Class of assay: confirmatory) ";"Homo sapiens";"9451";"9571";"BAO_0000019";"assay format";"5";"5 - Multiple direct protein targets may be assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1737902";"F";"PUBCHEM_BIOASSAY: qHTS Assay to Find Inhibitors of Chronic Active B-Cell Receptor Signaling. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID485345, AID485355]";"";"75513";"75614";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909185";"B";"DRUGMATRIX: Phosphodiesterase PDE4 enzyme inhibition (substrate: [3H]cAMP + cAMP)";"";"871";"1742";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"U-937";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909203";"B";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Insect cells";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909183";"B";"DRUGMATRIX: Phorbol Ester radioligand binding (ligand: [3H] PDBu)";"Mus musculus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"ICR";"DrugMatrix";"10090";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909124";"B";"DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909136";"B";"DRUGMATRIX: CYP450, 2D6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"BTI-TN-5B1-4";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909121";"B";"DRUGMATRIX: Calcium Channel Type L, Phenylalkylamine radioligand binding (ligand: [3H] (-)-Desmethoxyverapamil (D-888))";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909098";"B";"DRUGMATRIX: Atrial Natriuretic Factor (ANF) radioligand binding (ligand: [125I] ANF (rat))";"Cavia porcellus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Dunkin-Hartley";"DrugMatrix";"10141";"CHEMBL3638251";"Adrenal gland";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909199";"B";"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK1 enzyme inhibition (substrate: Myelin Basic Protein)";"Escherichia coli";"871";"1742";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"562";"";"";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909109";"B";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909127";"B";"DRUGMATRIX: Chemokine CXCR1 (IL-8A)";"";"871";"1742";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909135";"B";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"BTI-TN-5B1-4";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909141";"B";"DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909171";"B";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909208";"B";"DRUGMATRIX: Purinergic P2X radioligand binding (ligand: [3H] alpha, beta-Methylene-ATP)";"Oryctolagus cuniculus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"New Zealand albino";"DrugMatrix";"9986";"CHEMBL3638205";"Urinary bladder";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909209";"B";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT1A radioligand binding (ligand: [3H] 8-OH-DPAT)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909101";"B";"DRUGMATRIX: Calcitonin radioligand binding (ligand: [125I] Calcitonin (salmon))";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"T47D";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1794580";"F";"PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 48 hour incubation. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488752, AID488774, AID504848, AID504850]";"Plasmodium falciparum";"130891";"131175";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"5833";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1043588";"A";"Volume of distribution at steady state in human";"Homo sapiens";"300";"300";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1156824";"20070106";"10.1021/jm901371v";"2010";"J Med Chem";"53";"1098";"1108";"";"";"";"";"";""
"CHEMBL1963991";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the HOP-92 Non-Small Cell Lung cell line. (Class of assay: confirmatory) ";"";"36454";"36745";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"HOP-92";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1963990";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the UO-31 Renal cell line. (Class of assay: confirmatory) ";"";"40970";"41313";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"UO-31";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1963961";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the CCRF-CEM Leukemia cell line. (Class of assay: confirmatory) ";"";"39679";"40011";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"CCRF-CEM";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1908080";"A";"Specific activity of expressed human recombinant UGT1A1";"Homo sapiens";"166";"221";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1907987";"10836148";"10.1146/annurev.pharmtox.40.1.581";"2000";"Annu Rev Pharmacol Toxicol";"40";"581";"616";"";"";"";"";"";""
"CHEMBL634283";"P";"Partition coefficient (logD6.5)";"";"114";"115";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1133765";"10891117";"10.1021/jm0000564";"2000";"J Med Chem";"43";"2575";"2585";"";"";"";"";"";""
"CHEMBL789426";"F";"Percentage content of phosphor in femur tested in the compound using male ICR rats";"Rattus norvegicus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"CHEMBL3638194";"Femur";"";"";"CHEMBL1144960";"12467635";"10.1016/s0960-894x(02)00847-8";"2003";"Bioorg Med Chem Lett";"13";"143";"146";"";"";"";"";"";""
"CHEMBL1963945";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the HS 578T Breast cell line. (Class of assay: confirmatory) ";"";"26355";"26576";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"Hs-578T";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1963895";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SK-OV-3 Ovarian cell line. (Class of assay: confirmatory) ";"";"39421";"39735";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"SK-OV-3";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1964099";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the BT-549 Breast cell line. (Class of assay: confirmatory) ";"";"25166";"25375";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"BT-549";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1964009";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the RXF 393 Renal cell line. (Class of assay: confirmatory) ";"";"36915";"37215";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"RXF 393";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
