aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;;CHEMBL633098;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Oral bioavailability in human;CHEMBL1133765;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;B16;CHEMBL648663;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '100.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '100.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308454;Target assigned is non-molecular;1;Compound was evaluated for the antineoplastic activity on B16 Melanoma cells at the optimal dose of 100 mg/kg through intraperitoneal route on days 1,5,9;CHEMBL1122849;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;B16;CHEMBL648665;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '120.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '120.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308454;Target assigned is non-molecular;1;Compound was evaluated for the antineoplastic activity on B16 Melanoma cells at the optimal dose of 120 mg/kg through intraperitoneal route on days 1,5,9;CHEMBL1122849;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;B16;CHEMBL648409;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '70.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '70.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308454;Target assigned is non-molecular;1;Compound was evaluated for the antineoplastic activity on B16 Melanoma cells at the optimal dose of 70 mg/kg through intraperitoneal route on days 1,5,9;CHEMBL1122849;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;B16-F10;CHEMBL651051;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 93, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Metastatic Oncology Models', 'l3': 'Metastatic Activity', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '50.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '50.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307762;Target assigned is non-molecular;1;Effect on metastases of B16F10.9 melanoma cells (intraperitoneally implanted) in B6C3F1/OLAC/HSD mice was observed after administration of 50 mg/kg dose;CHEMBL1125374;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;B16-F10;CHEMBL875426;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 93, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Metastatic Oncology Models', 'l3': 'Metastatic Activity', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '50.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '50.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307762;Target assigned is non-molecular;1;Effect on metastases of B16F10.9 melanoma cells (intraperitoneally implanted) in B6C3F1/OLAC/HSD mice was observed after administration of 50 mg/kg dose;CHEMBL1125374;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;NIH3T3;CHEMBL651595;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307716;Target assigned is non-molecular;1;In vitro cytotoxicity against BALB/c 3T3 cells;CHEMBL1128257;Non-molecular target assigned;N;;1;CHEMBL614822;;
CLD0;;;CHEMBL651603;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;In vitro cytotoxicity in BALB/c3T3 mouse embryo fibroblasts.;CHEMBL1125916;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;Colon 26;CHEMBL655141;[{'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '125.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '125.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307623;Target assigned is non-molecular;1;Antitumor activity against C26 implants through intraperitoneal route along with the optimal dose of 125 mg/kg through intraperitoneal injection on 1,4 days;CHEMBL1122849;Non-molecular target assigned;N;;1;CHEMBL614466;;
CLD0;;Colon 26;CHEMBL655228;[{'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '125.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '125.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Subcutaneous', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Subcutaneous', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307623;Target assigned is non-molecular;1;Antitumor activity against C26 implants through subcutaneous route along with the optimal dose of 125 mg/kg through intraperitoneal injection on 1,4 days;CHEMBL1122849;Non-molecular target assigned;N;;1;CHEMBL614466;;
CLD0;;CHRC5 cell line;CHEMBL658551;[];Cricetulus griseus;[];;;10029.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307930;Target assigned is non-molecular;1;Effect on collateral sensitivity of CHRC5 cells to local anesthetics/steroids.;CHEMBL1124835;Non-molecular target assigned;N;;1;CHEMBL614457;;
CLD0;;L1210;CHEMBL700817;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration required to reduce the viability of L1210 cells by 50% after 1-h incubation at 37 degrees C;CHEMBL1125866;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700909;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine cyclophosphamide resistant L1210 Leukemia cells at 170 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700910;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine cyclophosphamide resistant L1210 Leukemia cells at 510 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700913;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;"In vivo antitumor activity against intraperitoneal murine cyclophosphamide resistant L1210 Leukemia cells at 680 umol/kg; Toxic";CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700914;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine cyclophosphamide resistant L1210 Leukemia cells at 340 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700915;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine wild type L1210 Leukemia cells at 170 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700916;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine wild type L1210 Leukemia cells at 340 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL700917;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine wild type L1210 Leukemia cells at 510 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL701072;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vivo antitumor activity against intraperitoneal murine wild type L1210 Leukemia cells at 680 umol/kg;CHEMBL1125770;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL706087;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;"Compound was tested in vitro for its inhibition against replication of L1210 neoplastic cells; Inactive";CHEMBL1121561;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;;CHEMBL717564;[{'assay_class_id': 114, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Methods for Testing Immunological Factors', 'l3': 'Spontaneous Autoimmune Diseases In Animals', 'source': 'Vogel_2008'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus sp.;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '300.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '300.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10095.0;;;T;Toxicity;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Drug related lethality is percent animals in treated groups dying prior to first tumor related death in untreated groups measured in BDF1 mice after ip administration at 300 mg/kg dose days 3 after tumor challenge;CHEMBL1125643;Non-molecular target assigned;N;;1;CHEMBL613490;;
CLD0;;;CHEMBL708204;[{'assay_class_id': 114, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Methods for Testing Immunological Factors', 'l3': 'Spontaneous Autoimmune Diseases In Animals', 'source': 'Vogel_2008'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus sp.;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '400.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '400.0'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10095.0;;;T;Toxicity;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Drug related lethality is percent animals in treated groups dying prior to first tumor related death in untreated groups measured in BDF1 mice after ip administration at 400 mg/kg dose days 3 after tumor challenge;CHEMBL1125643;Non-molecular target assigned;N;;1;CHEMBL613490;;
