aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;DU-145;CHEMBL667652;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308034;Target assigned is non-molecular;1;In vitro cytotoxic activity against prostate carcinoma (DU-145) cells assayed by inhibition of [3H]-labeled thymidine incorporation;CHEMBL1134309;Non-molecular target assigned;N;;1;CHEMBL613508;;
CLD0;;HT-29;CHEMBL879379;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Inhibitory activity against growth of HT-29 cell line;CHEMBL1131603;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL687850;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Tested for cytotoxicity against HT-29 (MDR)cells;CHEMBL1145018;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL687851;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Tested for cytotoxicity against HT-29 (wt)cells;CHEMBL1145018;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695208;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;In vitro cytotoxic activity against colon adenocarcinoma (HT-29) cells assayed by inhibition of [3H]-labeled thymidine incorporation;CHEMBL1134309;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HeLa;CHEMBL696195;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308376;Target assigned is non-molecular;1;Cytotoxicity tested against Hela C1 cells;CHEMBL1131902;Non-molecular target assigned;N;;1;CHEMBL399;;
CLD0;;HeLa;CHEMBL697745;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308376;Target assigned is non-molecular;1;Cytotoxicity tested against Hela T5 cells;CHEMBL1131902;Non-molecular target assigned;N;;1;CHEMBL399;;
CLD0;;L1210;CHEMBL700818;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;The compound was tested in vitro for growth of inhibitory activity against lymphoid leukemia L1210 cells;CHEMBL1124678;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL705357;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Mitotic index (fraction of cells in mitosis divided by total cells ) for cultured lymphoid leukemia L1210 cells;CHEMBL1124678;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;KB 3-1;CHEMBL703333;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307659;Target assigned is non-molecular;1;"Cytotoxicity was evaluated against KB-C2 cells at 0.1 ug/mL; No cytotoxicity";CHEMBL1132809;Non-molecular target assigned;N;;1;CHEMBL614590;;
CLD0;;KB ;CHEMBL704656;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Compound was evaluated for its cytotoxicity against vincristine-sensitive KB/S human oral epidermoid carcinoma cell lines.;CHEMBL1130866;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL704659;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Compound was evaluated for its cytotoxicity against vincristine-resistant KB/VJ300 human oral epidermoid carcinoma cell lines.;CHEMBL1130866;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL703878;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Antiproliferative activity against drug-resistant tumor cell line KB7D.;CHEMBL1132294;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL703879;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Concentration required to reduce proliferation of KB subclones passaged in the presence of etoposide 7 uM (KB7D) cell line by 50% as determined by the MTT method;CHEMBL1148410;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL703880;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Concentration required to reduce proliferation of KB subclones passaged in the presence of vincristine 0.02 uM (KB7D) cell line by 50% as determined by the MTT method;CHEMBL1148410;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL701387;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Antiproliferative activity against drug-resistant tumor cell line KBCamp.;CHEMBL1132294;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL701390;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Antiproliferative activity against drug-resistant tumor cell line KBMDR.;CHEMBL1132294;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL701391;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Concentration required to reduce proliferation of KB subclones passaged in the presence of doxorubicin 0.09 uM (KBMDR) cell line by 50% as determined by the MTT method;CHEMBL1148410;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL873221;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Antiproliferative activity against drug-resistant tumor cell line KBV20C.;CHEMBL1132294;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL702198;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Concentration required to reduce proliferation of KB human nasopharyngeal carcinoma (KBWT) cell line by 50% as determined by the MTT method;CHEMBL1148410;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB 3-1;CHEMBL699927;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307659;Target assigned is non-molecular;1;"Cytotoxicity was evaluated against KB CV-60 cells at 0.1 ug/mL; No cytotoxicity";CHEMBL1132809;Non-molecular target assigned;N;;1;CHEMBL614590;;
CLD0;;KB ;CHEMBL872416;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Antiproliferative activity against drug-resistant tumor cell line KBwt.;CHEMBL1132294;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;;CHEMBL702225;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Compound concentration required to reduce the cell proliferation of Wild type and Drug- resistant KB subclones passaged in the presence of doxorubicin 0.09 uM by 50%;CHEMBL1135654;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;KB ;CHEMBL700543;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Default value - Target unknown or has yet to be assigned;0;Compound concentration required to reduce the cell proliferation of Wild type and Drug- resistant human nasopharyngeal carcinoma KB cells by 50%;CHEMBL1135654;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL700544;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Compound concentration required to reduce the cell proliferation of Wild type and drug-resistant KB subclones passaged in the presence of etoposide 7 uM by 50%;CHEMBL1135654;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL705970;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Effect on the proliferation Wild -type and Drug- resistant KB subclones passaged in the presence of vincristine 0.02 uM;CHEMBL1135654;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;L1210;CHEMBL703766;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration that causes a mitotic index (number of cells in mitosis divided by total cells) of 0.5 for cultured lymphoid leukemia L1210 cells during an exposure period of 12 h;CHEMBL1125562;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL702770;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Fraction of cell population of cultured lymphoid leukemia L1210 cells in mitosis at a dose of 0.3 uM after 24 hr;CHEMBL1122127;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL704902;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration required to inhibit proliferation of cultured lymphoid leukemia L1210 cells to 50% growth over 48 hours;CHEMBL1126221;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL703372;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration that inhibits proliferation of cultured lymphoid leukemia L1210 cells to 50% control growth during 48 h;CHEMBL1125562;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL704718;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Tested for the inhibition of L1210 cell proliferation.;CHEMBL1125276;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL707011;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Inhibitory concentration against proliferation of cultured lymphoid leukemia L1210 cells during 48 hrs.;CHEMBL1122127;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL705548;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Inhibitory activity against growth of L1210 cell line;CHEMBL1131603;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;Panel leukemia (Carcinoma cell lines);CHEMBL708160;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307533;Target assigned is non-molecular;1;Inhibition of proliferation in NCI human leukemia tumor cell lines;CHEMBL1135474;Non-molecular target assigned;N;;1;CHEMBL614083;;
CLD0;;Panel leukemia (Carcinoma cell lines);CHEMBL708163;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307533;Target assigned is non-molecular;1;Cytotoxic effect on human leukemia tumor cell lines;CHEMBL1135474;Non-molecular target assigned;N;;1;CHEMBL614083;;
CLD0;;Panel leukemia (Carcinoma cell lines);CHEMBL708164;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307533;Target assigned is non-molecular;1;Cytostatic effect on human leukemia tumor cell lines;CHEMBL1135474;Non-molecular target assigned;N;;1;CHEMBL614083;;
CLD0;;MCF7;CHEMBL705712;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308403;Target assigned is non-molecular;1;Inhibitory activity against growth of MCF-7 cell line;CHEMBL1131603;Non-molecular target assigned;N;;1;CHEMBL387;;
CLD0;;NCI/ADR-RES;CHEMBL712027;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308057;Target assigned is non-molecular;1;Cytotoxicity against MCF-7/Adr cells.;CHEMBL1130080;Non-molecular target assigned;N;;1;CHEMBL613829;;
CLD0;;MES-SA/Dx5;CHEMBL711532;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308373;Target assigned is non-molecular;1;In vitro cytotoxic activity against uterine sarcoma (MES-SA) cells assayed by inhibition of [3H]-labeled thymidine incorporation;CHEMBL1134309;Non-molecular target assigned;N;;1;CHEMBL613827;;
CLD0;;NCI;CHEMBL712288;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308688;Target assigned is non-molecular;1;Inhibition of proliferation in NCI 60 human tumor cell line panel, MG-MID represents mean value;CHEMBL1135474;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL712289;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Cytostatic effect on 60 human tumor cell line panel, MG-MID represents mean value;CHEMBL1135474;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL722088;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '2.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '2.0'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound was evaluated in vivo for antileukemic activity by calculating Percent increase in life span at dose of 2 mg/kg;CHEMBL1125562;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;;CHEMBL735923;[{'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '2.7', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '2.7'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Increase in life span at the highest nontoxic dose against P-388 tumor cell after 1 day at 2.7 mg/kg;CHEMBL1122127;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;;CHEMBL737255;[{'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '0.33', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '0.33'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Increase in life span at the highest nontoxic dose against P-388 tumor cell after 1-9 day at 0.33 mg/kg;CHEMBL1122127;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;P388;CHEMBL735158;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308401;Target assigned is non-molecular;1;Percent increase in life span at dose 0.5 mg/kg/day in 10 mice implanted with P388 leukemia cell line;CHEMBL1122917;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;P388;CHEMBL735806;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308401;Target assigned is non-molecular;1;Percent increase in life span at dose 1 mg/kg/day in 10 mice implanted with P388 leukemia cell line;CHEMBL1122917;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;P388;CHEMBL735807;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308401;Target assigned is non-molecular;1;Percent increase in life span at dose 1.5 mg/kg/day in 10 mice implanted with P388 leukemia cell line;CHEMBL1122917;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;P388;CHEMBL739521;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 89, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'P388 Experimental Leukemia', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308401;Target assigned is non-molecular;1;Percent increase in life span at dose 2 mg/kg/day in 10 mice implanted with P388 leukemia cell line;CHEMBL1122917;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;L1210;CHEMBL739566;[{'assay_class_id': 87, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'General Leukemia', 'source': 'phenotype'}, {'assay_class_id': 88, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Leukemia Oncology Models', 'l3': 'L1210 Experimental Leukemia', 'source': 'Hock_2016'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308391;Target assigned is non-molecular;1;Percent increase in life span of DBA2 mice after inoculation with L1210 leukemia cells intraperitoneally at a dose of 0.22 mg/kg per day for 1-9 scheduled days;CHEMBL1122917;Non-molecular target assigned;N;;1;CHEMBL375;;
