aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;L1210;CHEMBL662947;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is molecular non-protein target;3;Inhibition of [3H]thymidine incorporation into proliferating L1210 cells.;CHEMBL1122652;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL662954;[];Rattus norvegicus;[];;;10116.0;;;B;Binding;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Tested for binding affinity per DNA base pair in rat;CHEMBL1123433;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL664952;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Change in thermal denaturation temperature of calf thymus DNA;CHEMBL1122652;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;L5178Y;CHEMBL669614;[];;[];;;;;;B;Binding;BAO_0000219;cell-based format;CHEMBL3307690;Homologous single protein target assigned;8;Inhibitory activity against dihydrofolate reductase (DHFR) isolated from murine L5178Y tumor cells resistant and sensitive to methotrexate;CHEMBL1122587;Homologous protein target assigned;H;;1;CHEMBL4564;;
CLD0;;MES-SA/Dx5;CHEMBL673517;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308373;Target assigned is non-molecular;1;The compound was evaluated for the growth inhibition of Dx5 cell lines using MTT assay.;CHEMBL1133378;Non-molecular target assigned;N;;1;CHEMBL613827;;
CLD0;;MES-SA/Dx5;CHEMBL673518;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308373;Target assigned is non-molecular;1;The compound was evaluated for the growth inhibition of Dx5 w/PSC cell lines using MTT assay.;CHEMBL1133378;Non-molecular target assigned;N;;1;CHEMBL613827;;
CLD0;;EVSA-T;CHEMBL678201;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307361;Target assigned is non-molecular;1;Cytotoxicity against EVSA-T tumor cell line;CHEMBL1132544;Non-molecular target assigned;N;;1;CHEMBL614295;;
CLD0;;EVSA-T;CHEMBL678203;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307361;Target assigned is non-molecular;1;Antiproliferative activity of compound was tested against mammary carcinoma (EVSAT) human tumor cells;CHEMBL1128100;Non-molecular target assigned;N;;1;CHEMBL614295;;
CLD0;;;CHEMBL681208;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound is evaluated for lambda-phage induction activity in Escherichia coli (dose at 0.8 ug/mL);CHEMBL1121563;Non-molecular target assigned;N;;1;CHEMBL354;;
CLD0;;;CHEMBL681209;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound is evaluated for lambda-phage induction activity in Escherichia coli (dose at 1.6 ug/mL);CHEMBL1121563;Non-molecular target assigned;N;;1;CHEMBL354;;
CLD0;;;CHEMBL681212;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound is evaluated for lambda-phage induction activity in Escherichia coli (dose at 3.1 ug/mL);CHEMBL1121563;Non-molecular target assigned;N;;1;CHEMBL354;;
CLD0;;;CHEMBL681215;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;"Compound is evaluated for lambda-phage induction activity in Escherichia coli (dose at 6.2 ug/mL); Toxic to culture";CHEMBL1121563;Non-molecular target assigned;N;;1;CHEMBL354;;
CLD0;;;CHEMBL681584;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;"In vitro antiproliferative activity against Fibroblasts; not determined";CHEMBL1130292;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL691416;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;Cytotoxicity against M19 tumor cell line;CHEMBL1132544;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;HL-60;CHEMBL688082;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HL-60 cell line (promyelocytic leukemia) after incubation for 24 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL688083;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HL-60 cell line (promyelocytic leukemia) after incubation for 72 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL689641;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;In vitro concentration required to induce apoptosis in HL60 cells;CHEMBL1144989;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL689647;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;In vitro inhibitory concentration against proliferation of HL60 cells;CHEMBL1144989;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL687002;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;In vitro concentration required to induce apoptosis in HL60R cells;CHEMBL1144989;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL690289;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;In vitro inhibitory concentration against proliferation of HL60R cells;CHEMBL1144989;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL690290;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;In vitro inhibitory concentration against proliferation of HL60R cells along with 5 (uM) verapamil;CHEMBL1144989;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HMEC;CHEMBL690451;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307693;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HMEC cell line (human mamm epithelial cells) after incubation for 24 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL614734;;
CLD0;;HMEC;CHEMBL690452;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307693;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HMEC cell line (human mamm epithelial cells) after incubation for 72 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL614734;;
CLD0;;HT-29;CHEMBL692226;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HT-29 cell line (colon carcinoma) after incubation for 24 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL692227;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Cytotoxicity of compound was tested against HT-29 cell line (colon carcinoma) after incubation for 72 hour;CHEMBL1126488;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL693877;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Tested for the cytotoxicity(1 hour incubation) against human colon tumor cell lines (HT 29).;CHEMBL1124930;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL691584;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Tested for the cytotoxicity (continuous incubation) against human colon tumor cell lines (HT 29) determined by clonogenic assay.;CHEMBL1124930;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HTB-81;CHEMBL691298;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;;Target assigned is non-molecular;1;Cytotoxicity that caused a 50% reduction in absorbance at 490 nm in human prostate cancer HTB-81 cells using MTS assay.;CHEMBL1133679;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;IGR-37 cell line;CHEMBL694792;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308435;Target assigned is non-molecular;1;Antiproliferative activity of compound was tested against melanoma (IgR-37) human tumor cells;CHEMBL1128100;Non-molecular target assigned;N;;1;CHEMBL613985;;
CLD0;;IGROV-1;CHEMBL701519;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307502;Target assigned is non-molecular;1;Antiproliferative activity of compound was tested against ovarian carcinoma (IGROV) human tumor cells;CHEMBL1128100;Non-molecular target assigned;N;;1;CHEMBL613984;;
CLD0;;IGROV-1;CHEMBL879051;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307502;Target assigned is non-molecular;1;Cytotoxicity against IGROV tumor cell line;CHEMBL1132544;Non-molecular target assigned;N;;1;CHEMBL613984;;
CLD0;;KB 3-1;CHEMBL701770;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307659;Target assigned is non-molecular;1;In vitro cytotoxicity using human epidermoid carcinoma (KB-3-1) cells;CHEMBL1129201;Non-molecular target assigned;N;;1;CHEMBL614590;;
CLD0;;KB 3-1;CHEMBL873095;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307659;Target assigned is non-molecular;1;In vitro cytotoxic activity was evaluated using the human epidermoid carcinoma cell line KB-3-1;CHEMBL1134999;Non-molecular target assigned;N;;1;CHEMBL614590;;
CLD0;;KB ;CHEMBL705343;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;In vitro cytotoxicity using human epidermoid carcinoma (KB-A1) cells;CHEMBL1129201;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;KB ;CHEMBL705344;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;In vitro cytotoxic activity was evaluated using the KB-3-1 resistant to adriamycin (ADR) subline KB-A1;CHEMBL1134999;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;L1210 (1565);CHEMBL702593;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307841;Target assigned is non-molecular;1;Cytotoxic activity against L-1210 parental cell line;CHEMBL1128855;Non-molecular target assigned;N;;1;CHEMBL614000;;
CLD0;;L1210 (1565);CHEMBL702594;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307841;Target assigned is non-molecular;1;Cytotoxic activity against adriamycin (ADR) resistant L-1210 cell line;CHEMBL1128855;Non-molecular target assigned;N;;1;CHEMBL614000;;
CLD0;;L1210 (1565);CHEMBL704011;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '0.5', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '0.5'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307841;Target assigned is non-molecular;1;Antitumor activity against L-1210 leukemia cell line in BDF1 mice after injecting 0.5 mg/kg intraperitoneal dose;CHEMBL1125096;Non-molecular target assigned;N;;1;CHEMBL614000;;
CLD0;;L1210 (1565);CHEMBL704012;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '0.5', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '0.5'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Intraperitoneal', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Intraperitoneal', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3307841;Target assigned is non-molecular;1;Antitumor activity against L-1210 leukemia cell line in BDF1 mice after injecting 0.5 mg/kg ip dose;CHEMBL1124896;Non-molecular target assigned;N;;1;CHEMBL614000;;
CLD0;;KB ;CHEMBL702384;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307959;Target assigned is non-molecular;1;Resistance factor (RF), ratio between the IC50 on the resistant cells and the IC50 on the corresponding sensitive cells of KB cell line;CHEMBL1134999;Non-molecular target assigned;N;;1;CHEMBL398;;
CLD0;;L1210;CHEMBL703251;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Dose required to inhibit the DNA synthesis in leukemia L1210 cells;CHEMBL1121844;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL703252;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Dose required to inhibit the RNA synthesis in leukemia L1210 cells;CHEMBL1121844;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL705937;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Compound was evaluated for the 50% inhibition of the incorporation of [3H]- thymidine in the DNA (inhibition of synthesis in leukemia L1210 cells);CHEMBL1123251;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL705938;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Compound was evaluated for the 50% inhibition of the incorporation of [3H]- thymidine in the RNA (inhibition of synthesis in leukemia L1210 cells);CHEMBL1123251;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL879955;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration of drug necessary to reduce by 50% the incorporation of tritiated thymidine in the DNA of actively growing L1210 cells;CHEMBL1122183;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL705941;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Concentration of drug necessary to reduce by 50% the incorporation of tritiated uridine in the RNA of actively growing L1210 cells.;CHEMBL1122183;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL708939;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vitro cytotoxicity using murine leukemia L1210 cells from american type culture collection.;CHEMBL1129201;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL706240;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;In vitro cytotoxic activity was evaluated using the murine leukemia L1210 cell line;CHEMBL1134999;Non-molecular target assigned;N;;1;CHEMBL386;;
CLD0;;L1210;CHEMBL704750;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308391;Target assigned is non-molecular;1;Inhibitory activity was measured against murine L1210 leukemia cells.;CHEMBL1131092;Non-molecular target assigned;N;;1;CHEMBL386;;
