aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;;CHEMBL1267246;[];Plasmodium falciparum 7G8;[];;;57266.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum 7G8 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL1267247;[];Plasmodium falciparum D10;[];;;478861.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum D10 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL1267248;[];Plasmodium falciparum;[];Dd2;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum Dd2 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL1267249;[];Plasmodium falciparum;[];GB4;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL1267250;[];Plasmodium falciparum HB3;[];;;137071.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum HB3 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL1267251;[];Plasmodium falciparum;[];W2;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay;CHEMBL1255382;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;confirmatory;;CHEMBL1614114;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line GB4. (Class of assay: confirmatory) ;CHEMBL1201862;Non-molecular target assigned;N;1816;7;CHEMBL3879801;;
CLD0;confirmatory;;CHEMBL1614117;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;"PUBCHEM_BIOASSAY: qHTS Confirmation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM). (Class of assay: confirmatory) [Related pubchem assays: 2528 (qHTS Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 593 (Fluorescein region spectral profiling screen), 2386 (Probe Development Summary for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 594 (Rhodamine region spectral profiling screen), 2364 (qHTS Validation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM))]";CHEMBL1201862;Direct protein target assigned;D;2585;7;CHEMBL1293237;;
CLD0;confirmatory;;CHEMBL1614134;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000219;cell-based format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Confirmation HTS to Identify Inhibitors of Heat Shock Factor 1 (HSF1). (Class of assay: confirmatory) [Related pubchem assays: 2118 (Project Summary), 2098 (Primary HTS)];CHEMBL1201862;Direct protein target assigned;D;2382;7;CHEMBL5313;;
CLD0;confirmatory;;CHEMBL1614164;[];;[];;;;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: Fluorescence Cell-Based Retest of Candida albicans Growth in the Presence of Fluconazole. (Class of assay: confirmatory) [Related pubchem assays: 2007 (Project Summary), 1979 (Primary HTS)];CHEMBL1201862;Default value - Target has yet to be curated;U;2467;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1614166;[];;[];;;;;;B;Binding;BAO_0000357;single protein format;;Homologous single protein target assigned;8;PubChem BioAssay. qHTS Assay for Inhibitors of MBNL1-poly(CUG) RNA binding.   (Class of assay: confirmatory) ;CHEMBL1201862;Homologous protein target assigned;H;2675;7;CHEMBL1293317;;
CLD0;confirmatory;;CHEMBL1614171;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Modulators of Human Peripheral Myelin Protein 22 (PMP22) Expression/Activity. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1967;7;CHEMBL1293298;;
CLD0;confirmatory;;CHEMBL1614234;[];Rattus norvegicus;[];;;10116.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Identifying the Cell-Membrane Permeable IMPase Inhibitors: Potentiation with Lithium. (Class of assay: confirmatory) [Related pubchem assays: 901 ];CHEMBL1201862;Direct protein target assigned;D;1457;7;CHEMBL1293238;;
CLD0;confirmatory;;CHEMBL1614236;[];Influenza A virus (A/WSN/1933(H1N1));[];;;382835.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Influenza NS1 Protein Function. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2326;7;CHEMBL1293303;;
CLD0;confirmatory;;CHEMBL1614250;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS for Inhibitors of Tau Fibril Formation, Fluorescence Polarization. (Class of assay: confirmatory) [Related pubchem assays: 596 ];CHEMBL1201862;Direct protein target assigned;D;1468;7;CHEMBL1293224;;
CLD0;confirmatory;;CHEMBL1614310;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Validation of Assay for Modulators of Lamin A Splicing. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1459;7;CHEMBL1293235;;
CLD0;confirmatory;;CHEMBL1614316;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: High Content Imaging Cell-Based qHTS for Inhibitors of the mTORC1 Signaling Pathway in MEF (Tsc2-/-, p53-/-) Cells. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2666;7;CHEMBL2842;;
CLD0;confirmatory;;CHEMBL1614458;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Aldehyde Dehydrogenase 1 (ALDH1A1). (Class of assay: confirmatory) [Related pubchem assays: 1030 (qHTS Validation Assay for Inhibitors of aldehyde dehydrogenase 1 (ALDH1A1))];CHEMBL1201862;Direct protein target assigned;D;1030;7;CHEMBL3577;;
CLD0;confirmatory;;CHEMBL1614521;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of the ERK Signaling Pathway using a Homogeneous Screening Assay; Stimulation with EGF. (Class of assay: confirmatory) [Related pubchem assays: 995 ]";CHEMBL1201862;Direct protein target assigned;D;1454;7;CHEMBL4040;;
CLD0;confirmatory;;CHEMBL1614522;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;"PUBCHEM_BIOASSAY: qHTS Validation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM). (Class of assay: confirmatory) [Related pubchem assays: 593 (Fluorescein region spectral profiling screen), 594 (Rhodamine region spectral profiling screen)]";CHEMBL1201862;Direct protein target assigned;D;2364;7;CHEMBL1293237;;
CLD0;confirmatory;;CHEMBL1614524;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Response HTS to Identify Compounds Cytotoxic to DRD Non-Viral Oncogenic Fibroblast. (Class of assay: confirmatory) [Related pubchem assays: 1674 (Project Summary), 1554 (Primary HTS)];CHEMBL1201862;Default value - Target has yet to be curated;U;1934;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1613794;[];;[];;;;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: Fluorescence Cell-Based Secondary Assay for toxicity in mammalian fibroblasts. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007];CHEMBL1201862;Default value - Target has yet to be curated;U;2327;7;CHEMBL612545;;
CLD0;confirmatory;MEF;CHEMBL1613805;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307598;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Cytometry Cell-Based qHTS for Inhibitors of the mTORC1 Signaling Pathway in MEF cells. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2668;7;CHEMBL2842;;
CLD0;confirmatory;;CHEMBL1614198;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line 7G8. (Class of assay: confirmatory) ;CHEMBL1201862;Non-molecular target assigned;N;1815;7;CHEMBL3879801;;
CLD0;confirmatory;;CHEMBL1614207;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line D10. (Class of assay: confirmatory) [Related PubChem assays: 1815 (Assay for Plasmodium falciparum line 7G8), 1816 (Assay for Plasmodium falciparum line GB4), 1828 (Summary assay)];CHEMBL1201862;Non-molecular target assigned;N;1877;7;CHEMBL3879801;;
CLD0;confirmatory;;CHEMBL1614257;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Multiple direct protein targets may be assigned;5;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Texas Red Labeled MLL-derived Mutant Peptide. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1768;7;CHEMBL2093861;;
CLD0;confirmatory;;CHEMBL1614263;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: Quantitative High-Throughput Screen for Regulators of Epigenetic Control. (Class of assay: confirmatory) [Related pubchem assays: 1041, 1039, 890, 1036, 1653, 1035, 1043, 1038, 990, 597, 1042, 1037 ];CHEMBL1201862;Default value - Target has yet to be curated;U;1865;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1614283;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Validation Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1). (Class of assay: confirmatory) [Related pubchem assays: 1707, 1708 ];CHEMBL1201862;Direct protein target assigned;D;1705;7;CHEMBL5619;;
CLD0;confirmatory;;CHEMBL1614328;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;"PUBCHEM_BIOASSAY: Counterscreen for BLMA Inhibitors: ADP Fluorescence Polarization Displacement Assay. (Class of assay: confirmatory) [Related pubchem assays: 2528 (qHTS Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 2386 (Probe Development Summary for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 2585 (qHTS Confirmation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 2364 (qHTS Validation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM))]";CHEMBL1201862;Default value - Target has yet to be curated;U;2712;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1614330;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Validation Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1). (Class of assay: confirmatory) [Related pubchem assays: 593 (Fluorescein region spectral profiling screen), 594 (Rhodamine region spectral profiling screen)];CHEMBL1201862;Direct protein target assigned;D;2353;7;CHEMBL1293236;;
CLD0;confirmatory;;CHEMBL1614342;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for NPC1 Promoter Activators. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;485313;7;CHEMBL1293277;;
CLD0;confirmatory;;CHEMBL1614410;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Fluorescence Polarization Assay for Inhibitors of MLL CXXC domain - DNA interaction. (Class of assay: confirmatory) [Related pubchem assays: 2698 (Summary assay.)];CHEMBL1201862;Direct protein target assigned;D;2662;7;CHEMBL1293299;;
CLD0;confirmatory;;CHEMBL1614466;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Confirmation qHTS Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1). (Class of assay: confirmatory) [Related pubchem assays: 1705 (qHTS Validation Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1) ), 2324 (Probe Development Summary of Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1)), 1707 (Counterscreen for APE1 Inhibitors: Fluorescent Dye Displacement Validation Assay), 2517 (qHTS Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1)), 1708 (Counterscreen for APE1 Inhibitors: qHTS Validation Assay for Inhibitors of Endonuclease IV)];CHEMBL1201862;Direct protein target assigned;D;2572;7;CHEMBL5619;;
CLD0;confirmatory;;CHEMBL1614531;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Multiple direct protein targets may be assigned;5;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Fluorescein Labeled MLL-derived Peptide. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1766;7;CHEMBL2093861;;
CLD0;confirmatory;;CHEMBL1614537;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line Dd2. (Class of assay: confirmatory) [Related PubChem assays: 1876 (Assay for Plasmodium falciparum line 7D3), 1815 (Assay for Plasmodium falciparum line 7G8), 1877 (Assay for Plasmodium falciparum line D10), 1816 (Assay for Plasmodium falciparum line GB4), 1828 (Summary assay)];CHEMBL1201862;Non-molecular target assigned;N;1882;7;CHEMBL3879801;;
CLD0;confirmatory;;CHEMBL1614538;[];Streptococcus;[];;;1301.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Response HTS to Identify Compounds Cytotoxic to Streptococcus. (Class of assay: confirmatory) [Related pubchem assays: 1900 (Counter Screen), 1677 (Project Summary), 1902 (Retest at Dose), 1662 (Primary HTS)];CHEMBL1201862;Non-molecular target assigned;N;1915;7;CHEMBL612313;;
CLD0;confirmatory;;CHEMBL1614544;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Modulators of Lamin A Splicing. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1487;7;CHEMBL1293235;;
CLD0;confirmatory;;CHEMBL1614554;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS for Inhibitors of the Interaction of Thyroid Hormone Receptor and Steroid Receptor Coregulator 2. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1469;7;CHEMBL1947;;
CLD0;confirmatory;;CHEMBL1613829;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1). (Class of assay: confirmatory) [Related pubchem assays: 594 (Rhodamine region spectral profiling screen), 593 (Fluorescein region spectral profiling screen), 2367 (Probe Development Summary for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1)), 2353 (qHTS Validation Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1))];CHEMBL1201862;Direct protein target assigned;D;2549;7;CHEMBL1293236;;
CLD0;confirmatory;;CHEMBL1613897;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: Counterscreen for RECQ1 Inhibitors: ADP Fluorescence Polarization Displacement Assay. (Class of assay: confirmatory) [Related pubchem assays: 594 (Rhodamine region spectral profiling screen), 593 (Fluorescein region spectral profiling screen), 2367 (Probe Development Summary for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1)), 2353 (qHTS Validation Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1)), 2549 (qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1))];CHEMBL1201862;Default value - Target has yet to be curated;U;2711;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1613900;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line 3D7. (Class of assay: confirmatory) [Related PubChem assays: 1815 (Assay for Plasmodium falciparum line 7G8), 1816 (Assay for Plasmodium falciparum line GB4), 1828 (Summary assay)];CHEMBL1201862;Non-molecular target assigned;N;1876;7;CHEMBL3879801;;
CLD0;confirmatory;;CHEMBL1613914;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Human Jumonji Domain Containing 2E (JMJD2E). (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2147;7;CHEMBL1293226;;
CLD0;confirmatory;;CHEMBL1613918;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Multiplex Assay to Identify Dual Action Probes in a Cell Model of Huntington: Aggregate Formation (GFP). (Class of assay: confirmatory) [Related pubchem assays: 1482, 1471 ];CHEMBL1201862;Direct protein target assigned;D;1688;7;CHEMBL5514;;
CLD0;confirmatory;;CHEMBL1613970;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: qHTS Assay for Compounds that Induce Erasure of Genomic Imprints. (Class of assay: confirmatory) ;CHEMBL1201862;Default value - Target has yet to be curated;U;1948;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1613983;[];Streptococcus;[];;;1301.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Confirmation HTS to Identify Compounds Cytotoxic to SK(-)GAS Group A Streptococcus. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1662 (Primary HTS)];CHEMBL1201862;Non-molecular target assigned;N;1900;7;CHEMBL612389;;
CLD0;confirmatory;BJ;CHEMBL1614004;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307781;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Response HTS to Identify Compounds Cytotoxic to BJ-TERT RAS-Independent Fibroblast. (Class of assay: confirmatory) [Related pubchem assays: 1674 (Project Summary), 1554 (Primary HTS)];CHEMBL1201862;Non-molecular target assigned;N;1933;7;CHEMBL614358;;
CLD0;confirmatory;;CHEMBL1614009;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Cytometric Cell-Based qHTS for Inhibitors of the mTORC1 Signaling Pathway in MEF (Tsc2-/-, p53-/-) Cells. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2660;7;CHEMBL2842;;
CLD0;confirmatory;;CHEMBL1614064;[];Streptococcus pyogenes M1 GAS;[];;;160490.0;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Confirmation HTS to Identify Inhibitors of Streptokinase Promotor Activity. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1662 (Primary HTS)];CHEMBL1201862;Homologous protein target assigned;H;1902;7;CHEMBL1293228;;
CLD0;confirmatory;;CHEMBL1614067;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM). (Class of assay: confirmatory) [Related pubchem assays: 593 (Fluorescein region spectral profiling screen), 2386 (Probe Development Summary for Inhibitors of Bloom&apos;s syndrome helicase (BLM)), 594 (Rhodamine region spectral profiling screen), 2364 (qHTS Validation Assay for Inhibitors of Bloom&apos;s syndrome helicase (BLM))]";CHEMBL1201862;Direct protein target assigned;D;2528;7;CHEMBL1293237;;
CLD0;confirmatory;;CHEMBL1614079;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of DNA Polymerase Beta. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;485314;7;CHEMBL2392;;
CLD0;confirmatory;;CHEMBL1614087;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2551;7;CHEMBL1293231;;
CLD0;confirmatory;;CHEMBL1614141;[];Streptococcus pyogenes M1 GAS;[];;;160490.0;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: Absorbance Microorganism-Based Dose Response HTS to Identify Inhibitors of Streptokinase Expression. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1902 (Retest at Dose), 1900 (Counter Screen), 1662 (Primary HTS)];CHEMBL1201862;Homologous protein target assigned;H;1914;7;CHEMBL1293228;;
CLD0;confirmatory;;CHEMBL1614142;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line HB3. (Class of assay: confirmatory) [Related PubChem assays: 1815 (Assay for Plasmodium falciparum line 7G8), 1877 (Assay for Plasmodium falciparum line D10), 1816 (Assay for Plasmodium falciparum line GB4), 1876 (Assay for Plasmodium falciparum line 3D7), 1828 (Summary assay)];CHEMBL1201862;Non-molecular target assigned;N;1886;7;CHEMBL3879801;;
CLD0;confirmatory;BJ;CHEMBL1614155;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307781;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Confirmation HTS to Identify Compounds Cytotoxic to BJeLR RAS-Dependent Fibroblast. (Class of assay: confirmatory) [Related pubchem assays: 1674 (Project Summary), 1554 (Primary HTS)];CHEMBL1201862;Non-molecular target assigned;N;1936;7;CHEMBL614358;;
CLD0;confirmatory;;CHEMBL1614211;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PubChem BioAssay. qHTS Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1).   (Class of assay: confirmatory) ;CHEMBL1201862;Homologous protein target assigned;H;2517;7;CHEMBL5619;;
