aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;B16;CHEMBL647084;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}, {'assay_class_id': 115, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Neoplasm Oncology Models', 'l3': 'Neoplasms', 'source': 'phenotype'}];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '3.2', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '3.2'}, {'active': 1, 'comments': None, 'relation': None, 'standard_relation': None, 'standard_text_value': 'Subcutaneous', 'standard_type': 'ROUTE', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'Subcutaneous', 'type': 'ROUTE', 'units': None, 'value': None}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308454;Target assigned is non-molecular;1;Compound was tested against sc B16 melanoma at % tumor growth inhibition(TGI) in mice at 3.2 mg/kg dosage.;CHEMBL1129062;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;B16;CHEMBL648693;[{'assay_class_id': 91, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'Experimental Melanoma', 'source': 'phenotype'}, {'assay_class_id': 92, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Melanoma Oncology Models', 'l3': 'General Melanoma', 'source': 'phenotype'}];Mus musculus;[];;;10090.0;In vivo;;F;Functional;BAO_0000218;organism-based format;CHEMBL3308454;Target assigned is non-molecular;1;Optimal dose per injection in mg/kg required to inhibit growth of murine B-16 melanoma in vivo;CHEMBL1123657;Non-molecular target assigned;N;;1;CHEMBL381;;
CLD0;;CCRF-CEM;CHEMBL656072;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307641;Target assigned is non-molecular;1;Cytotoxicity in human leukemic CCRF-CEM cells.;CHEMBL1144914;Non-molecular target assigned;N;;1;CHEMBL382;;
CLD0;;;CHEMBL660045;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;"Survivors of CDF1 mice on day 4 after 1st injection of compound 12 at mg/kg in six mice; 6/6";CHEMBL1124546;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL656350;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '0.75', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '0.75'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;"Survivors of CDF1 mice on day 4 after 1st injection of compound at 0.75 mg/kg in six mice; 6/6";CHEMBL1124546;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL656352;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '1.5', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '1.5'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;"Survivors of CDF1 mice on day 4 after 1st injection of compound at 1.5 mg/kg in six mice; 6/6";CHEMBL1124546;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL656359;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '3.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '3.0'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;"Survivors of CDF1 mice on day 4 after 1st injection of compound at 3 mg/kg in six mice; 6/6";CHEMBL1124546;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL656364;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '6.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '6.0'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;"Survivors of CDF1 mice on day 4 after 1st injection of compound at 6 mg/kg in six mice; 6/6";CHEMBL1124546;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL654326;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Inhibitory concentration against ethidium:calf thymus DNA (1.26:1) binding at pH 5;CHEMBL1130313;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL654328;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Inhibitory concentration against ethidium:Calf thymus DNA (1.26:1) binding at pH 7;CHEMBL1130313;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL651390;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Inhibitory concentration against ethidium:Calf thymus DNA(0.1:1) binding at pH 5;CHEMBL1130313;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL659370;[];Bos taurus;[];;;9913.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Thermal denaturation of calf-thymus DNA was evaluated;CHEMBL1126952;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;CH1;CHEMBL657466;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307620;Target assigned is non-molecular;1;Cytotoxic potency required to inhibit CH1 cell growth by 50%;CHEMBL1130313;Non-molecular target assigned;N;;1;CHEMBL614455;;
CLD0;;CH1;CHEMBL652119;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307620;Target assigned is non-molecular;1;Concentration required to inhibit CH1-cell growth by 50%;CHEMBL1131065;Non-molecular target assigned;N;;1;CHEMBL614455;;
CLD0;;ovary;CHEMBL662306;[];Cricetulus griseus;[];;;10029.0;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;Tested for the cytotoxicity against the repair deficient xrs-6 chinese hamster ovary cell line;CHEMBL1127394;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL666638;[];Clostridium perfringens;[];;;1502.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Increase in Melting temperature (delta Tm) for Clostridium perfringens DNA on interaction against ligand (mole ratio of 10:1);CHEMBL1125436;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL664085;[];Micrococcus luteus;[];;;1270.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Increase in Melting temperature (delta Tm) for Micrococcus lysodeikticus DNA on interaction against ligand (mole ratio of 10:1);CHEMBL1125436;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL660973;[];;[];;;;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;In vitro inhibition of calf thymus DNA/ethidium bromide complex formation.;CHEMBL1135469;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL660976;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;In vitro calf thymus DNA binding affinity by ethidium bromide displacement;CHEMBL1135121;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL664588;[];Bos taurus;[];;;9913.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Apparent equilibrium constant for binding to calf thymus DNA by competitive displacement fluorometric assay;CHEMBL1134414;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL663879;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Binding affinity towards calf thymus DNA;CHEMBL1132293;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL663630;[];Bos taurus;[];;;9913.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Compound was evaluated for the increase in melting temperature (delta Tm) for calf Thymus DNA on interaction with Ligand at DNAp to ligand ratio 10:1;CHEMBL1125436;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL663631;[];Bos taurus;[];;;9913.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Compound was evaluated for the increase in melting temperature (delta Tm) for calf Thymus DNA on interaction with Ligand at DNAp to ligand ratio 20:1;CHEMBL1125436;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL663635;[];Bos taurus;[];;;9913.0;;;F;Functional;BAO_0000019;assay format;;Target assigned is molecular non-protein target;3;Increase in Melting temperature (delta Tm) for Calf thymus DNA on interaction against ligand (mole ratio of 10:1);CHEMBL1125436;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL665844;[];Bos taurus;[];;;9913.0;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;CT-DNA binding required to produce a 50% drop in fluorescence of DNA-bound ethidium.;CHEMBL1135709;Molecular target other than protein assigned;M;;1;CHEMBL612514;;
CLD0;;;CHEMBL663967;[];;[];;;;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Concentration required to give 50% fluorescence quenching of bound ethidium for [ethidium]: [(poly dG-dC)]2 DNA in ratio of 0.1:1 at pH 5;CHEMBL1130313;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;;CHEMBL663968;[];;[];;;;;;B;Binding;BAO_0000225;nucleic acid format;;Target assigned is molecular non-protein target;3;Concentration required to give 50% fluorescence quenching of bound ethidium for [ethidium]: [poly(dA-dT)]2 DNA in ratio of 0.1:1 at pH 5;CHEMBL1130313;Molecular target other than protein assigned;M;;1;CHEMBL345;;
CLD0;;DU-145;CHEMBL665014;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308034;Target assigned is non-molecular;1;In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line DU145;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL613508;;
CLD0;;;CHEMBL669721;[];;[];;;;;;B;Binding;BAO_0000224;protein format;;Multiple homologous protein targets may be assigned;4;In vitro inhibition of partially purified human ovarian carcinoma topoisomerase II of kDNA decatenation;CHEMBL1128184;Homologous protein target assigned;H;;1;CHEMBL2094255;;
CLD0;;EBV-positive nasopharyngeal cell line;CHEMBL679826;[];epstein barr virus;[];;;10376.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307883;Target assigned is non-molecular;1;Percent colony reduction in cell growth in EBV-positive nasopharyngeal cell lines after administration of 0.1 ug/mL dose;CHEMBL1122406;Non-molecular target assigned;N;;1;CHEMBL614154;;
CLD0;;EBV-positive nasopharyngeal cell line;CHEMBL679274;[];epstein barr virus;[];;;10376.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307883;Target assigned is non-molecular;1;EBV-positive nasopharyngeal colony count obtained from the examination of uniform plate surface areas after a dose of 0.1 ug/mL;CHEMBL1122406;Non-molecular target assigned;N;;1;CHEMBL614154;;
CLD0;;G-361;CHEMBL679417;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307514;Target assigned is non-molecular;1;Cytotoxic potency required to inhibit G-361 cell growth by 50%;CHEMBL1130313;Non-molecular target assigned;N;;1;CHEMBL614036;;
CLD0;;HCT-116;CHEMBL688361;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308372;Target assigned is non-molecular;1;"Tested for the cytotoxicity to inhibit replication assay against the human colon tumor cell line HCT116; ND is Not Determined";CHEMBL1127394;Non-molecular target assigned;N;;1;CHEMBL394;;
CLD0;;HL-60;CHEMBL687154;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;Compound was tested in vitro for cytotoxicity against HL60 human leukemia cell line (72 hr exposure to compound);CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL689461;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;"Relative cytotoxicity against Human promyelocytic Leukemia(HL-60) cells; Value is in range, activity expressed as IC50";CHEMBL1132240;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL687286;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;"Relative cytotoxicity against Human promyelocytic Leukemia(HL-60) cells; Value is in range, activity expressed as IC90";CHEMBL1132240;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HL-60;CHEMBL880739;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307654;Target assigned is non-molecular;1;Compound was tested for tumor cell growth inhibition against HL 60 cell line;CHEMBL1150507;Non-molecular target assigned;N;;1;CHEMBL383;;
CLD0;;HT-29;CHEMBL692393;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line HT-29;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL692407;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;In vitro cytotoxicity was tested against human colon adenocarcinoma HT-29 cell line;CHEMBL1132293;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL691903;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Inhibitory activity against human tumor cell line HT-29.;CHEMBL1128703;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696138;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G1 phase of cell cycle at a dose of 100n g/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696139;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G1 phase of cell cycle at a dose of 25 ng/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696140;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G2/M phase of cell cycle at a dose of 100n g/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696141;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G2/M phase of cell cycle at a dose of 25 ng/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696142;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at S phase of cell cycle at a dose of 100n g/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL696143;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at S phase of cell cycle at a dose of 25 ng/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL692884;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Effect of compound as percent survival at dose of 100n g/mL on HT-29 cell line after 72 hours;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL880161;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Effect of compound as percent survival at dose of 25 ng/mL on HT-29 cell line after 72 hours;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695183;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line HT-29/Mx;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695184;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G1 phase of cell cycle at a dose of 1000 ng/mL after 72 hours of induction in HT-29 cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695188;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G1 phase of cell cycle at a dose of 250 ng/mL after 72 hours of induction in HT-29/Mx cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL879711;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at G2/M phase of cell cycle at a dose of 100n g/mL after 72 hours of induction in HT-29/Mx cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695191;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at S phase of cell cycle at a dose of 1000 ng/mL after 72 hours of induction in HT-29/Mx cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695195;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Percent inhibition at S phase of cell cycle at a dose of 250 ng/mL after 72 hours of induction in HT-29/Mx cell line;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695196;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Effect of compound as percent survival at dose of 1000 ng/mL on HT-29/Mx cell line after 72 hours;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695200;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Effect of compound as percent survival at dose of 250 ng/mL on HT-29/Mx cell line after 72 hours;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;HT-29;CHEMBL695201;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Effect of compound as percent survival at dose of 3000 ng/mL on HT-29/Mx cell line after 72 hours;CHEMBL1132370;Non-molecular target assigned;N;;1;CHEMBL384;;
