aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;;CHEMBL1035433;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Total body clearance in human;CHEMBL1151930;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1035434;[];Homo sapiens;[];;;9606.0;In vivo;Kidney;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Renal clearance in human;CHEMBL1151930;Non-molecular target assigned;N;;1;CHEMBL372;CHEMBL3638241;
CLD0;;;CHEMBL1043580;[];Homo sapiens;[];;;9606.0;;Plasma;A;ADME;BAO_0000366;cell-free format;;Target assigned is non-molecular;1;Fraction unbound in human plasma;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL613652;CHEMBL3559721;
CLD0;;;CHEMBL1043581;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Total clearance in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1043582;[];Homo sapiens;[];;;9606.0;In vivo;Liver;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Hepatic clearance in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;CHEMBL3559723;
CLD0;;;CHEMBL1043583;[];Homo sapiens;[];;;9606.0;In vivo;Kidney;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Renal clearance in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;CHEMBL3638241;
CLD0;;;CHEMBL1043584;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Oral bioavailability in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1043585;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Fraction absorbed in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1043586;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Fraction escaping gut-wall elimination in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1043587;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Fraction escaping hepatic elimination in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1043588;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Volume of distribution at steady state in human;CHEMBL1156824;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;;;CHEMBL1100461;[];Homo sapiens;[];;;9606.0;;Plasma;A;ADME;BAO_0000366;cell-free format;;Target assigned is non-molecular;1;Fraction unbound in human plasma;CHEMBL1153781;Non-molecular target assigned;N;;1;CHEMBL613652;CHEMBL3559721;
CLD0;;;CHEMBL1100462;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Volume of distribution at steady state in human;CHEMBL1153781;Non-molecular target assigned;N;;1;CHEMBL372;;
CLD0;confirmatory;;CHEMBL1614161;[];Schistosoma mansoni;[];;;6183.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for the Inhibitors of Schistosoma Mansoni Peroxiredoxins. (Class of assay: confirmatory) [Related pubchem assays: 1011 (Confirmation Concentration-Response Assay for Inhibitors of the Schistosoma mansoni Redox Cascade ), 448 (Schistosoma Mansoni Peroxiredoxins (Prx2) and thioredoxin glutathione reductase (TGR) coupled assay)];CHEMBL1201862;Direct protein target assigned;D;485364;7;CHEMBL6110;;
CLD0;confirmatory;;CHEMBL1614458;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Aldehyde Dehydrogenase 1 (ALDH1A1). (Class of assay: confirmatory) [Related pubchem assays: 1030 (qHTS Validation Assay for Inhibitors of aldehyde dehydrogenase 1 (ALDH1A1))];CHEMBL1201862;Direct protein target assigned;D;1030;7;CHEMBL3577;;
CLD0;confirmatory;;CHEMBL1614399;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Identification of Small Molecule Inducers of Hypoxia Response. (Class of assay: confirmatory) [Related pubchem assays: 914 (Primary screen.), 915 (Primary screen.)];CHEMBL1201862;Direct protein target assigned;D;2120;7;CHEMBL4261;;
CLD0;confirmatory;;CHEMBL1614531;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Multiple direct protein targets may be assigned;5;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Fluorescein Labeled MLL-derived Peptide. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;1766;7;CHEMBL2093861;;
CLD0;confirmatory;;CHEMBL1613910;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of HSD17B4, hydroxysteroid (17-beta) dehydrogenase 4. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;893;7;CHEMBL4159;;
CLD0;confirmatory;;CHEMBL1614087;[];Mus musculus;[];;;10090.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;2551;7;CHEMBL1293231;;
CLD0;confirmatory;;CHEMBL1614364;[];Homo sapiens;[];;;9606.0;;;B;Binding;BAO_0000357;single protein format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Tyrosyl-DNA Phosphodiesterase (TDP1). (Class of assay: confirmatory) ;CHEMBL1201862;Direct protein target assigned;D;485290;7;CHEMBL1075138;;
CLD0;;;CHEMBL1614670;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Volume of distribution at steady state in human after iv administration;CHEMBL1614632;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614671;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Clearance in human after iv administration;CHEMBL1614632;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614672;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Fraction unbound in human after iv administration;CHEMBL1614632;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL1614673;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Mean residence time in human after iv administration;CHEMBL1614632;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614674;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Half life in human after iv administration;CHEMBL1614632;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614675;[];Rattus norvegicus;[];;;10116.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Clearance in rat after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614676;[];Rattus norvegicus;[];;;10116.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Volume of distribution at steady state in rat after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614677;[];Canis lupus familiaris;[];;;9615.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Clearance in dog after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614678;[];Canis lupus familiaris;[];;;9615.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Volume of distribution at steady state in dog after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614679;[];Macaca;[];;;9539.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Clearance in monkey after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614680;[];Macaca;[];;;9539.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Volume of distribution at steady state in monkey after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614681;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Clearance in human after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1614682;[];Homo sapiens;[];;;9606.0;In vivo;;A;ADME;BAO_0000218;organism-based format;;Default value - Target unknown or has yet to be assigned;0;Volume of distribution at steady state in human after iv administration;CHEMBL1614629;Default value - Target has yet to be curated;U;;1;CHEMBL612558;;
CLD0;;;CHEMBL1697722;[];;[];;;;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;Literature-mined public compounds from Greene et al multi-species hepatotoxicity modelling dataset;CHEMBL1697692;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;;;CHEMBL1697730;[];Homo sapiens;[];;;9606.0;;Liver;A;ADME;BAO_0000221;tissue-based format;;Target assigned is non-molecular;1;Human drug-induced liver injury (DILI) modelling dataset from Ekins et al;CHEMBL1697723;Non-molecular target assigned;N;;1;CHEMBL1697861;CHEMBL3559723;
CLD0;;;CHEMBL1697778;[];Homo sapiens;[];;;9606.0;;Liver;A;ADME;BAO_0000221;tissue-based format;;Target assigned is non-molecular;1;Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in humans;CHEMBL1697731;Non-molecular target assigned;N;;1;CHEMBL1697861;CHEMBL3559723;
CLD0;;;CHEMBL1697779;[];Rodentia;[];;;9989.0;;Liver;A;ADME;BAO_0000221;tissue-based format;;Target assigned is non-molecular;1;Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in rodents;CHEMBL1697731;Non-molecular target assigned;N;;1;CHEMBL1697861;CHEMBL3559723;
CLD0;;;CHEMBL1697780;[];;[];;;;;Liver;A;ADME;BAO_0000221;tissue-based format;;Target assigned is non-molecular;1;Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in non-rodents;CHEMBL1697731;Non-molecular target assigned;N;;1;CHEMBL1697861;CHEMBL3559723;
CLD0;;;CHEMBL1697797;[];Homo sapiens;[];;;9606.0;;Liver;A;ADME;BAO_0000221;tissue-based format;;Target assigned is non-molecular;1;FDA HLAED, liver enzyme composite activity;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;CHEMBL3559723;
CLD0;;;CHEMBL1697798;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;FDA HLAED, alkaline phosphatase increase;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;;;CHEMBL1697799;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;FDA HLAED, serum glutamic oxaloacetic transaminase (SGOT) increase;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;;;CHEMBL1697800;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;FDA HLAED, serum glutamic pyruvic transaminase (SGPT) increase;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;;;CHEMBL1697801;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;FDA HLAED, lactate dehydrogenase (LDH) increase;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;;;CHEMBL1697802;[];Homo sapiens;[];;;9606.0;;;A;ADME;BAO_0000019;assay format;;Target assigned is non-molecular;1;FDA HLAED, gamma-glutamyl transferase (GGT) increase;CHEMBL1697781;Non-molecular target assigned;N;;1;CHEMBL1697861;;
CLD0;confirmatory;;CHEMBL1737902;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;PUBCHEM_BIOASSAY: qHTS Assay to Find Inhibitors of Chronic Active B-Cell Receptor Signaling. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID485345, AID485355];CHEMBL1201862;Default value - Target has yet to be curated;U;493014;7;CHEMBL612545;;
CLD0;confirmatory;;CHEMBL1738184;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;;Direct single protein target assigned;9;PUBCHEM_BIOASSAY: Nrf2 qHTS screen for inhibitors. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID493153, AID493163, AID504648];CHEMBL1201862;Direct protein target assigned;D;504444;7;CHEMBL1075094;;
CLD0;confirmatory;;CHEMBL1794311;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: Inhibitors of the vitamin D receptor (VDR): qHTS. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504855];CHEMBL1201862;Homologous protein target assigned;H;504847;7;CHEMBL1977;;
CLD0;confirmatory;;CHEMBL1794321;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ;CHEMBL1201862;Homologous protein target assigned;H;588515;7;CHEMBL1871;;
CLD0;confirmatory;;CHEMBL1794382;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of glucocorticoid receptor signaling. (Class of assay: confirmatory) ;CHEMBL1201862;Homologous protein target assigned;H;588533;7;CHEMBL2034;;
CLD0;confirmatory;;CHEMBL1794345;[];Plasmodium falciparum;[];;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 96 hour incubation. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488745, AID488752, AID488774, AID504848, AID504850];CHEMBL1201862;Non-molecular target assigned;N;504834;7;CHEMBL364;;
CLD0;confirmatory;;CHEMBL1794560;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Homologous single protein target assigned;8;PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ;CHEMBL1201862;Homologous protein target assigned;H;588516;7;CHEMBL1871;;
CLD0;confirmatory;;CHEMBL1794580;[];Plasmodium falciparum;[];;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 48 hour incubation. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488752, AID488774, AID504848, AID504850];CHEMBL1201862;Non-molecular target assigned;N;504832;7;CHEMBL364;;
CLD0;;;CHEMBL1908080;[];Homo sapiens;[];;;9606.0;In vitro;;A;ADME;BAO_0000357;single protein format;;Direct single protein target assigned;9;Specific activity of expressed human recombinant UGT1A1;CHEMBL1907987;Direct protein target assigned;D;1;1;CHEMBL1287617;;
CLD0;;;CHEMBL1909163;[];Cavia porcellus;[];;;10141.0;In vitro;Lung;B;Binding;BAO_0000221;tissue-based format;;Direct single protein target assigned;9;DRUGMATRIX: Leukotriene LTC4 Synthase enzyme inhibition (substrate: LTA4);CHEMBL1909046;Direct protein target assigned;D;67;15;CHEMBL1909043;CHEMBL3638235;
CLD0;;CHO-K1;CHEMBL1909164;[];;[];;Membrane;32644.0;In vitro;;B;Binding;BAO_0000249;cell membrane format;CHEMBL3307512;Homologous single protein target assigned;8;DRUGMATRIX: Cysteinyl leukotriene receptor 1 radioligand binding (ligand: [3H]LTD4);CHEMBL1909046;Homologous protein target assigned;H;68;15;CHEMBL1798;;
CLD0;;Reticulocytes;CHEMBL1909165;[];Oryctolagus cuniculus;[];;;9986.0;In vitro;;B;Binding;BAO_0000221;tissue-based format;;Direct single protein target assigned;9;DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid);CHEMBL1909046;Direct protein target assigned;D;69;15;CHEMBL4358;;
