aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
CLD0;;;CHEMBL746041;[];Mus musculus;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '50.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '50.0'}];;;10090.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Ratio of the median survival time (treated(T) versus control(C)) at a dose of 50 mg/kg, on days 1 and 5;CHEMBL1121878;Non-molecular target assigned;N;;1;CHEMBL375;;
CLD0;;;CHEMBL784692;[{'assay_class_id': 96, 'bao_id': None, 'class_type': 'In vivo efficacy', 'l1': 'ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS', 'l2': 'Methods for Testing Immunological Factors', 'l3': 'Adjuvant Arthritis in Rats', 'source': 'Hock_2016'}];Rattus norvegicus;[];;;10116.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiarthritic activity in rat determined by adjuvant arthritis assay in rat;CHEMBL1124517;Non-molecular target assigned;N;;1;CHEMBL376;;
CLD0;;;CHEMBL784216;[];Rattus norvegicus;[];;;10116.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound was tested for dose at which there was no significant weight loss in rat at day 16;CHEMBL1124517;Non-molecular target assigned;N;;1;CHEMBL376;;
CLD0;;;CHEMBL787479;[];Rattus norvegicus;[];;;10116.0;;;A;ADME;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Compound was tested for lethal dose at day 16 against rat;CHEMBL1124517;Non-molecular target assigned;N;;1;CHEMBL376;;
CLD0;;;CHEMBL847442;[];;[{'active': 1, 'comments': None, 'relation': '=', 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_type_fixed': 0, 'standard_units': 'mg.kg-1', 'standard_value': '100.0', 'text_value': None, 'type': 'DOSE', 'units': 'mg/kg', 'value': '100.0'}];;;;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;The number of mice survived to that of total at a dose of 100 mg/kg on 30th day;CHEMBL1121878;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL848990;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;The number of mice survived to that of total at a dose of 25 mg/Kg on 30th day: 4/5;CHEMBL1121878;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL848994;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Target assigned is non-molecular;1;The number of mice survived to that of total at a dose of 50 mg/Kg on 30th day;CHEMBL1121878;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;;CHEMBL852918;[];;[];;;;;;F;Functional;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;The number of mice survived to that of total when no compound dose was given on 30th day;CHEMBL1121878;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL911615;[];Plasmodium falciparum;[];3D7;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Inhibition of [3H]hypoxanthine uptake in Plasmodium falciparum 3D7;CHEMBL1138206;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL910502;[];Plasmodium falciparum;[];3D7;;5833.0;;;F;Functional;BAO_0000218;organism-based format;;Target assigned is non-molecular;1;Antiplasmodial activity against Plasmodium falciparum 3D7;CHEMBL1138206;Non-molecular target assigned;N;;1;CHEMBL364;;
CLD0;;;CHEMBL909307;[];Homo sapiens;[];;;9606.0;;;B;Binding;BAO_0000357;single protein format;;Direct single protein target assigned;9;Inhibition of human HGPRT at pH 7.4;CHEMBL1138206;Direct protein target assigned;D;;1;CHEMBL2360;;
CLD0;;;CHEMBL910504;[];Plasmodium falciparum;[];;;5833.0;;;B;Binding;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Plasmodium falciparum HGXPRT at pH 7.4;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL911624;[];Plasmodium chabaudi;[];;;5825.0;;;B;Binding;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Plasmodium chabaudi 6 oxopurine phosphoribosyl transferase;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL911625;[];Plasmodium lophurae;[];;;5853.0;;;B;Binding;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Plasmodium lophurae 6 oxopurine phosphoribosyl transferase;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL853907;[];Homo sapiens;[];;;9606.0;;;B;Binding;BAO_0000357;single protein format;;Direct single protein target assigned;9;Inhibition of human HGPRT at pH 8.5;CHEMBL1138206;Direct protein target assigned;D;;1;CHEMBL2360;;
CLD0;;;CHEMBL853908;[];Plasmodium falciparum;[];;;5833.0;;;B;Binding;BAO_0000019;assay format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Plasmodium falciparum HGXPRT at pH 8.5;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;Sphi609;CHEMBL853909;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Escherichia coli Sphi609 cells expressing Plasmodium falciparum HGXPRT;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;Sphi609;CHEMBL853910;[];Escherichia coli;[];;;562.0;;;F;Functional;BAO_0000219;cell-based format;;Default value - Target unknown or has yet to be assigned;0;Inhibition of Escherichia coli Sphi609 cells expressing human HGPRT;CHEMBL1138206;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;Jurkat;CHEMBL854831;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307526;Target assigned is non-molecular;1;Growth inhibition of Jurkat cell;CHEMBL1138218;Non-molecular target assigned;N;;1;CHEMBL397;;
CLD0;;Jurkat;CHEMBL854832;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307526;Direct single protein target assigned;9;Growth inhibition of Jurkat cell overexpressing Bcl2;CHEMBL1138218;Direct protein target assigned;D;;1;CHEMBL4860;;
CLD0;;Jurkat;CHEMBL854833;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307526;Direct single protein target assigned;9;Growth inhibition of Jurkat cell overexpressing BclXL;CHEMBL1138218;Direct protein target assigned;D;;1;CHEMBL4625;;
CLD0;;Jurkat;CHEMBL854834;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307526;Default value - Target unknown or has yet to be assigned;0;Ratio of GI50 for Jurkat cells overexpressing Bcl2 or BclXL to normal Jurkat cells;CHEMBL1138218;Default value - Target has yet to be curated;U;;1;CHEMBL612545;;
CLD0;;;CHEMBL905368;[];Homo sapiens;[];;;9606.0;;;B;Binding;BAO_0000357;single protein format;;Direct single protein target assigned;9;Inhibition of human xanthine oxidase;CHEMBL1143034;Direct protein target assigned;D;;1;CHEMBL1929;;
CLD0;;CCRF-CEM;CHEMBL905773;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307641;Target assigned is non-molecular;1;Growth inhibition of human CCRF-CEM cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL382;;
CLD0;;K562;CHEMBL905774;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308378;Target assigned is non-molecular;1;Growth inhibition of human K562 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL385;;
CLD0;;MOLT-4;CHEMBL905775;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307557;Target assigned is non-molecular;1;Growth inhibition of human MOLT4 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614177;;
CLD0;;RPMI-8226;CHEMBL905776;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307732;Target assigned is non-molecular;1;Growth inhibition of human RPMI8226 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614882;;
CLD0;;A549;CHEMBL905777;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307651;Target assigned is non-molecular;1;Growth inhibition of human A549 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL392;;
CLD0;;EKVX ;CHEMBL905778;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307626;Target assigned is non-molecular;1;Growth inhibition of human EKVX cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614487;;
CLD0;;HOP-62;CHEMBL905779;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307671;Target assigned is non-molecular;1;Growth inhibition of human HOP62 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614643;;
CLD0;;HOP-92;CHEMBL905780;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308091;Target assigned is non-molecular;1;Growth inhibition of human HOP92 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL613889;;
CLD0;;NCI-H226;CHEMBL905781;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307697;Target assigned is non-molecular;1;Growth inhibition of human NCI-H226 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614740;;
CLD0;;NCI-H23;CHEMBL905782;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307750;Target assigned is non-molecular;1;Growth inhibition of human NCI-H23 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614997;;
CLD0;;NCI-H322M;CHEMBL905783;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307710;Target assigned is non-molecular;1;Growth inhibition of human NCI-H322M cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614803;;
CLD0;;NCI-H460;CHEMBL905784;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307677;Target assigned is non-molecular;1;Growth inhibition of human NCI-H460 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL396;;
CLD0;;NCI-H522;CHEMBL905785;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308392;Target assigned is non-molecular;1;Growth inhibition of human NCI-H522 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614387;;
CLD0;;COLO 205;CHEMBL905786;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308348;Target assigned is non-molecular;1;Growth inhibition of human COLO205 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614561;;
CLD0;;HCC 2998;CHEMBL905787;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308074;Target assigned is non-molecular;1;Growth inhibition of human HCC2998 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL613855;;
CLD0;;HCT-116;CHEMBL905788;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308372;Target assigned is non-molecular;1;Growth inhibition of human HCT116 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL394;;
CLD0;;HCT-15;CHEMBL905789;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307945;Target assigned is non-molecular;1;Growth inhibition of human HCT15 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL612263;;
CLD0;;HT-29;CHEMBL905790;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307768;Target assigned is non-molecular;1;Growth inhibition of human HT29 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL384;;
CLD0;;KM12;CHEMBL905791;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307689;Target assigned is non-molecular;1;Growth inhibition of human KM12 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614709;;
CLD0;;SW-620;CHEMBL905792;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307944;Target assigned is non-molecular;1;Growth inhibition of human SW620 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL612262;;
CLD0;;SF-268;CHEMBL905793;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307499;Target assigned is non-molecular;1;Growth inhibition of human SF268 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL613977;;
CLD0;;SF-295;CHEMBL905794;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307738;Target assigned is non-molecular;1;Growth inhibition of human SF295 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614908;;
CLD0;;SF-539;CHEMBL905795;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307721;Target assigned is non-molecular;1;Growth inhibition of human SF539 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614860;;
CLD0;;SNB-19;CHEMBL905796;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307552;Target assigned is non-molecular;1;Growth inhibition of human SNB19 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614164;;
CLD0;;SNB-75;CHEMBL905797;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307616;Target assigned is non-molecular;1;Growth inhibition of human SNB75 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614451;;
CLD0;;U-251;CHEMBL905798;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307756;Target assigned is non-molecular;1;Growth inhibition human U251 of cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL615022;;
CLD0;;LOX IMVI ;CHEMBL905799;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307535;Target assigned is non-molecular;1;Growth inhibition of human LOX IMVI cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614096;;
CLD0;;M14;CHEMBL905800;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307591;Target assigned is non-molecular;1;Growth inhibition of human M14 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614317;;
CLD0;;SK-MEL-2;CHEMBL905801;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307743;Target assigned is non-molecular;1;Growth inhibition of human SK-MEL-2 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614917;;
CLD0;;SK-MEL-28;CHEMBL905802;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308494;Target assigned is non-molecular;1;Growth inhibition of human SK-MEL-28 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614919;;
CLD0;;SK-MEL-5;CHEMBL906887;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307744;Target assigned is non-molecular;1;Growth inhibition of human SK-MEL-5 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614922;;
CLD0;;UACC-257;CHEMBL906865;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308008;Target assigned is non-molecular;1;Growth inhibition of human UACC257 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL612796;;
CLD0;;UACC-62;CHEMBL906866;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307660;Target assigned is non-molecular;1;Growth inhibition of human UACC62 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614610;;
CLD0;;IGROV-1;CHEMBL906867;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307502;Target assigned is non-molecular;1;Growth inhibition of human IGROV1 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL613984;;
CLD0;;OVCAR-3;CHEMBL906868;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307564;Target assigned is non-molecular;1;Growth inhibition of human OVCAR-3 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614213;;
CLD0;;OVCAR-4;CHEMBL906869;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307517;Target assigned is non-molecular;1;Growth inhibition of human OVCAR4 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614051;;
CLD0;;OVCAR-8;CHEMBL906870;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307975;Target assigned is non-molecular;1;Growth inhibition of human OVCAR8 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL612555;;
CLD0;;SK-OV-3;CHEMBL906871;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3307746;Target assigned is non-molecular;1;Growth inhibition of human SK-OV-3 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614925;;
CLD0;;786-0;CHEMBL906872;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000019;assay format;CHEMBL3308018;Target assigned is non-molecular;1;Growth inhibition of human 786O cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL3879801;;
CLD0;;A498;CHEMBL906873;[];Homo sapiens;[];;;9606.0;;;F;Functional;BAO_0000219;cell-based format;CHEMBL3308425;Target assigned is non-molecular;1;Growth inhibition of human A498 cells after 48 hrs by SRB protein assay;CHEMBL1143799;Non-molecular target assigned;N;;1;CHEMBL614516;;
