"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL1613997";"F";"PUBCHEM_BIOASSAY: qHTS Assay for Antagonists of Acetylcholine Muscarinic M1 Receptor: Kinetic Measurement of Intracellular Calcium Response. (Class of assay: confirmatory) ";"Rattus norvegicus";"673";"695";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"10116";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL663630";"F";"Compound was evaluated for the increase in melting temperature (delta Tm) for calf Thymus DNA on interaction with Ligand at DNAp to ligand ratio 10:1";"Bos taurus";"14";"14";"BAO_0000019";"assay format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9913";"";"";"";"";"CHEMBL1125436";"1573635";"10.1021/jm00086a010";"1992";"J Med Chem";"35";"1418";"1429";"";"";"";"";"";""
"CHEMBL1794352";"F";"PUBCHEM_BIOASSAY: qHTS profiling assay for firefly luciferase inhibitor/activator using purified enzyme and Km concentrations of substrates (counterscreen for miR-21 project). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2288, AID2289, AID2598, AID411]";"";"59860";"60142";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL665844";"B";"CT-DNA binding required to produce a 50% drop in fluorescence of DNA-bound ethidium.";"Bos taurus";"19";"19";"BAO_0000225";"nucleic acid format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9913";"";"";"";"";"CHEMBL1135709";"11806721";"10.1021/jm011004x";"2002";"J Med Chem";"45";"696";"702";"";"";"";"";"";""
"CHEMBL1794536";"F";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Polymerase Kappa. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588638]";"";"7413";"7660";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL855046";"F";"Antiproliferative activity against multidrug resistant MDA435/LCC6 cells in presence of 5 uM verapamil by ELISA";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MDA-MB-435";"";"CHEMBL1137344";"17154505";"10.1021/jm060593+";"2006";"J Med Chem";"49";"6742";"6759";"";"";"";"";"";""
"CHEMBL1738186";"B";"PUBCHEM_BIOASSAY: C-LANA Counter Screen: DNA intercalators Measured in Biochemical System Using Plate Reader - 2117-02_Inhibitor_Dose_CherryPick_Activity_Set2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504431]";"Salmonidae";"130";"130";"BAO_0000217";"biochemical format";"3";"3 - Target assigned is molecular non-protein target";"";"PubChem BioAssays";"8015";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL687286";"F";"Relative cytotoxicity against Human promyelocytic Leukemia(HL-60) cells; Value is in range, activity expressed as IC90";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL-60";"";"CHEMBL1132240";"10377219";"10.1021/jm980324m";"1999";"J Med Chem";"42";"2136";"2144";"";"";"";"";"";""
"CHEMBL692884";"F";"Effect of compound as percent survival at dose of 100n g/mL on HT-29 cell line after 72 hours";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HT-29";"";"CHEMBL1132370";"10479282";"10.1021/jm980682p";"1999";"J Med Chem";"42";"3494";"3501";"";"";"";"";"";""
"CHEMBL1964065";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SR Leukemia cell line. (Class of assay: confirmatory) ";"";"34103";"34374";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"SR";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1614114";"F";"PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line GB4. (Class of assay: confirmatory) ";"";"742";"745";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL872736";"F";"Anti-tumor activity against human OVCAR-3 ovarian cancer cell lines by using MTT assay";"Homo sapiens";"25";"25";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"OVCAR-3";"";"CHEMBL1128275";"7699715";"10.1021/jm00006a018";"1995";"J Med Chem";"38";"983";"993";"";"";"";"";"";""
"CHEMBL652119";"F";"Concentration required to inhibit CH1-cell growth by 50%";"Homo sapiens";"27";"27";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"CH1";"";"CHEMBL1131065";"9703471";"10.1021/jm9801105";"1998";"J Med Chem";"41";"3253";"3260";"";"";"";"";"";""
"CHEMBL1286018";"F";"Resistance index, ratio of IC50 for human HL60/MX2 cells to IC50 for human HL60 cells";"Homo sapiens";"36";"36";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL-60";"";"CHEMBL1275381";"20961767";"10.1016/j.bmc.2010.08.025";"2010";"Bioorg Med Chem";"18";"8119";"8133";"";"";"";"";"";""
"CHEMBL1614142";"F";"PUBCHEM_BIOASSAY: qHTS for differential inhibitors of proliferation of Plasmodium falciparum line HB3. (Class of assay: confirmatory) [Related PubChem assays: 1815 (Assay for Plasmodium falciparum line 7G8), 1877 (Assay for Plasmodium falciparum line D10), 1816 (Assay for Plasmodium falciparum line GB4), 1876 (Assay for Plasmodium falciparum line 3D7), 1828 (Summary assay)]";"";"602";"606";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1908289";"A";"Ratio of apparent permeability from basolateral to apical side over apical to basolateral side determined in MDR1-MDCKII cells";"Canis lupus familiaris";"60";"63";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"(null)";"Scientific Literature";"9615";"";"";"MDR1-MDCKII";"";"CHEMBL1908284";"11602674";"None";"2001";"J Pharmacol Exp Ther";"299";"620";"628";"";"";"";"";"";""
"CHEMBL939283";"B";"Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1143908";"17964170";"10.1016/j.bmc.2007.10.006";"2008";"Bioorg Med Chem";"16";"171";"180";"";"";"";"";"";""
"CHEMBL965578";"B";"Inhibition of mouse brain MAOA";"Mus musculus";"385";"391";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1152129";"18834112";"10.1021/jm800656v";"2008";"J Med Chem";"51";"6740";"6751";"";"";"";"";"";""
"CHEMBL1908083";"A";"Specific activity of expressed human recombinant UGT1A6";"Homo sapiens";"122";"166";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1907987";"10836148";"10.1146/annurev.pharmtox.40.1.581";"2000";"Annu Rev Pharmacol Toxicol";"40";"581";"616";"";"";"";"";"";""
"CHEMBL660976";"B";"In vitro calf thymus DNA binding affinity by ethidium bromide displacement";"Bos taurus";"12";"12";"BAO_0000225";"nucleic acid format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9913";"";"";"";"";"CHEMBL1135121";"12031316";"10.1016/s0960-894x(02)00218-4";"2002";"Bioorg Med Chem Lett";"12";"1443";"1446";"";"";"";"";"";""
"CHEMBL1955303";"F";"Cytotoxicity against human H1299 cells assessed as cell growth at 1 uM after 48 hrs by MTT assay";"Homo sapiens";"33";"33";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"NCI-H1299";"";"CHEMBL1949585";"22357112";"10.1016/j.ejmech.2012.01.044";"2012";"Eur J Med Chem";"50";"102";"112";"";"";"";"";"";""
"CHEMBL1820601";"F";"Ratio of IC50 for homoharringtonine300-resistant human K562 cells to IC50 for human K562 cells";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"K562";"";"CHEMBL1817624";"21780800";"10.1021/jm200764t";"2011";"J Med Chem";"54";"5937";"5948";"";"";"";"";"";""
"CHEMBL1697722";"A";"Literature-mined public compounds from Greene et al multi-species hepatotoxicity modelling dataset";"";"530";"544";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1697692";"20553011";"10.1021/tx1000865";"2010";"Chem Res Toxicol";"23";"1215";"1222";"";"";"";"";"";""
"CHEMBL1794467";"F";"PUBCHEM_BIOASSAY: Inhibitors of USP1/UAF1: Pilot qHTS. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504878]";"";"1930";"2027";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL708947";"F";"Antitumor activity against sensitive L1210 murine leukemia cell lines.";"Mus musculus";"26";"26";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"L1210";"";"CHEMBL1129597";"8960558";"10.1021/jm960623g";"1996";"J Med Chem";"39";"4978";"4987";"";"";"";"";"";""
"CHEMBL1955305";"F";"Cytotoxicity against human H1299 cells assessed as cell growth at 100 uM after 48 hrs by MTT assay";"Homo sapiens";"33";"33";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"NCI-H1299";"";"CHEMBL1949585";"22357112";"10.1016/j.ejmech.2012.01.044";"2012";"Eur J Med Chem";"50";"102";"112";"";"";"";"";"";""
"CHEMBL1764596";"F";"Cytotoxicity against human HL60/MX2 cells";"Homo sapiens";"15";"15";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL60/MX2";"";"CHEMBL1759981";"21439821";"10.1016/j.bmcl.2011.02.106";"2011";"Bioorg Med Chem Lett";"21";"2259";"2263";"";"";"";"";"";""
"CHEMBL1794584";"F";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588856, AID588860]";"";"63980";"64461";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL967539";"F";"Growth inhibition of etoposide-resistant human K/VP.5 cells after 72 hrs by MTS method";"Homo sapiens";"10";"10";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1157147";"18258442";"10.1016/j.bmc.2008.01.033";"2008";"Bioorg Med Chem";"16";"3959";"3968";"";"";"";"";"";""
"CHEMBL816202";"F";"Activity against human colon carcinoma multi drug resistant (MDR)-WiDr cell line.";"Homo sapiens";"27";"27";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"WiDr";"";"CHEMBL1129597";"8960558";"10.1021/jm960623g";"1996";"J Med Chem";"39";"4978";"4987";"";"";"";"";"";""
"CHEMBL712920";"F";"Antitumor activity against human mammary carcinoma sensitive MXF7 breast cell line.";"Homo sapiens";"27";"27";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1129597";"8960558";"10.1021/jm960623g";"1996";"J Med Chem";"39";"4978";"4987";"";"";"";"";"";""
"CHEMBL845915";"F";"Resistance index measured as the ratio of IC50 of LoVo/Dx cell line to that of LoVo cell line.";"Homo sapiens";"37";"37";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"LoVo";"";"CHEMBL1131450";"9876113";"10.1021/jm9804432";"1998";"J Med Chem";"41";"5429";"5444";"";"";"";"";"";""
"CHEMBL1909184";"B";"DRUGMATRIX: Phosphodiesterase PDE3 enzyme inhibition (substrate: [3H]cAMP + cAMP)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1613928";"F";"PUBCHEM_BIOASSAY: Confirmation qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1). (Class of assay: confirmatory) [Related pubchem assays: 593 (Fluorescein region spectral profiling screen), 594 (Rhodamine region spectral profiling screen), 2367 (Probe Development Summary for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1)), 2353 (qHTS Validation Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1)), 2549 (qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1))]";"Homo sapiens";"336";"339";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL855617";"F";"Antiproliferative activity against P388 cells by ELISA";"Mus musculus";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"P388";"";"CHEMBL1137344";"17154505";"10.1021/jm060593+";"2006";"J Med Chem";"49";"6742";"6759";"";"";"";"";"";""
"CHEMBL1909097";"B";"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)";"Sus scrofa";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9823";"CHEMBL3638187";"Heart";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL927383";"F";"Cytotoxicity against human K562 cells after 5 days by XTT assay";"Homo sapiens";"8";"8";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"K562";"";"CHEMBL1141448";"18076140";"10.1021/np070332i";"2007";"J Nat Prod";"70";"1884";"1888";"";"";"";"";"";""
"CHEMBL1613941";"F";"PUBCHEM_BIOASSAY: Validation screen for small molecules that induce DNA re-replication in MCF 10A normal breast cells. (Class of assay: confirmatory) ";"Homo sapiens";"308";"309";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL929842";"F";"Cytotoxicity against human HL60 cells after 48 hrs by MTT assay";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL-60";"";"CHEMBL1143145";"17962028";"10.1016/j.bmc.2007.10.012";"2008";"Bioorg Med Chem";"16";"1006";"1014";"";"";"";"";"";""
"CHEMBL1794499";"F";"PUBCHEM_BIOASSAY: Inhibitors of Regulator of G Protein Signaling (RGS) 4: qHTS. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504856]";"";"13678";"13785";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1613805";"F";"PUBCHEM_BIOASSAY: Cytometry Cell-Based qHTS for Inhibitors of the mTORC1 Signaling Pathway in MEF cells. (Class of assay: confirmatory) ";"Homo sapiens";"270";"271";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"MEF";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1697779";"A";"Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in rodents";"Rodentia";"944";"951";"BAO_0000221";"tissue-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9989";"CHEMBL3559723";"Liver";"";"";"CHEMBL1697731";"20014752";"10.1021/tx900326k";"2010";"Chem Res Toxicol";"23";"171";"183";"";"";"";"";"";""
"CHEMBL708503";"F";"In vitro cytotoxicity was tested against human colon adenocarcinoma LoVo/Dx resistant cell line";"Homo sapiens";"19";"19";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"LoVo";"";"CHEMBL1132293";"10411474";"10.1021/jm9805586";"1999";"J Med Chem";"42";"2535";"2541";"";"";"";"";"";""
"CHEMBL1614670";"A";"Volume of distribution at steady state in human after iv administration";"Homo sapiens";"667";"669";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1614632";"18426954";"10.1124/dmd.108.020479";"2008";"Drug Metab Dispos";"36";"1385";"1405";"";"";"";"";"";""
"CHEMBL1909130";"B";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909155";"B";"DRUGMATRIX: Glycine, Strychnine-Sensitive radioligand binding (ligand: [3H] Strychnine)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"5";"5 - Multiple direct protein targets may be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638246";"Spinal cord";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909156";"B";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909148";"B";"DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909206";"B";"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Insect cells";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909111";"B";"DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909089";"B";"DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909143";"B";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909214";"B";"DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL707961";"F";"Inhibitory concentration of compound against proliferation of murine leukemia L1210 cell line";"Mus musculus";"14";"14";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"L1210";"";"CHEMBL1135121";"12031316";"10.1016/s0960-894x(02)00218-4";"2002";"Bioorg Med Chem Lett";"12";"1443";"1446";"";"";"";"";"";""
"CHEMBL1909139";"B";"DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909162";"B";"DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)";"";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"U-937";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
