"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL2045172";"A";"Half life in rat at 1 mg/kg, iv and 1 mg/kg, po";"Rattus norvegicus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045182";"B";"Potency ratio, ratio of IC50 for compound to IC50 for compound 1 in mouse C3H10T1/2 cells by SMO/SHH transient transcriptional activation based Gli-luciferase reporter assay";"Mus musculus";"10";"10";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10090";"";"";"C3H 10T1/2";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045175";"A";"Clearance in dog at 0.5 mg/kg, iv and 3 mg/kg, po";"Canis lupus familiaris";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9615";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045174";"A";"Half life in dog at 0.5 mg/kg, iv and 3 mg/kg, po";"Canis lupus familiaris";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9615";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045176";"A";"Oral bioavailability in dog at 3 mg/kg";"Canis lupus familiaris";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9615";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045177";"A";"Clearance in rat at 1 mg/kg, iv and 1 mg/kg, po";"Rattus norvegicus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045163";"P";"Chemical solubility of the compound in SGN at pH 1.2";"";"1";"1";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045152";"A";"Fraction unbound in rat liver microsomes";"Rattus norvegicus";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10116";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045151";"P";"Lipophilicity, log D of the compound";"";"1";"1";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045147";"A";"Free intrinsic clearance in human liver microsomes";"Homo sapiens";"8";"8";"BAO_0000251";"microsome format";"2";"2 - Target assigned is subcellular fraction";"";"Scientific Literature";"9606";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL4495582";"F";"SARS-CoV-2 3CL-Pro protease inhibition percentage at 20µM  by FRET kind of response from peptide substrate";"Severe acute respiratory syndrome coronavirus 2";"7218";"8702";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"SARS-CoV-2 Screening Data 2020-21";"2697049";"";"";"";"";"CHEMBL4495564";"None";"10.6019/CHEMBL4495564";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL2045159";"A";"Inhibition of CYP2D6";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045181";"A";"Intrinsic clearance in human liver microsomes";"Homo sapiens";"8";"8";"BAO_0000251";"microsome format";"2";"2 - Target assigned is subcellular fraction";"";"Scientific Literature";"9606";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045156";"A";"Inhibition of CYP2C8";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045185";"A";"Intrinsic clearance in human microsomes";"Homo sapiens";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045144";"P";"Aqueous solubility of the compound";"";"3";"3";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045153";"A";"Fraction unbound in dog liver microsomes";"Canis lupus familiaris";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9615";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045157";"A";"Inhibition of CYP2C9";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045173";"A";"Volume of distribution at steady state in dog at 0.5 mg/kg, iv and 3 mg/kg, po";"Canis lupus familiaris";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9615";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045155";"A";"Inhibition of CYP1A2";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045168";"A";"Apparent permeability of the compound across basolateral to apical side in human Caco2 cells";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Caco-2";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045154";"A";"Fraction unbound in human liver microsomes";"Homo sapiens";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL4303805";"F";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells at 10 uM after 48 hours by high content imaging";"Homo sapiens";"5616";"5632";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"SARS-CoV-2 Screening Data 2020-21";"9606";"";"";"Caco-2";"";"CHEMBL4303101";"None";"10.21203/rs.3.rs-23951/v1";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL2045171";"A";"Volume of distribution at steady state in rat at 1 mg/kg, iv and 1 mg/kg, po";"Rattus norvegicus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045184";"A";"Intrinsic clearance in dog microsomes";"Canis lupus familiaris";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9615";"";"";"";"Microsome";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045165";"A";"Percentage unbound in dog plasma";"Canis lupus familiaris";"2";"2";"BAO_0000366";"cell-free format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9615";"CHEMBL3559721";"Plasma";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL4513082";"F";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"Chlorocebus sabaeus";"7218";"17404";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"SARS-CoV-2 Screening Data 2020-21";"60711";"";"";"Vero C1008";"";"CHEMBL4495565";"None";"10.6019/CHEMBL4495565";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL2045164";"A";"Percentage unbound in rat plasma";"Rattus norvegicus";"2";"2";"BAO_0000366";"cell-free format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"CHEMBL3559721";"Plasma";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
"CHEMBL2045160";"A";"Inhibition of CYP3A4";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL2040751";"24900436";"10.1021/ml2002423";"2012";"ACS Med Chem Lett";"3";"106";"111";"";"";"";"";"";""
