"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL1964065";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SR Leukemia cell line. (Class of assay: confirmatory) ";"";"34103";"34374";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"SR";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL886028";"F";"Cell cycle arrest in MDA-MB-231 cells by accumulation at G2/M phase after 24 hrs by flow cytometry";"Homo sapiens";"9";"9";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MDA-MB-231";"";"CHEMBL1143713";"17533132";"10.1016/j.bmc.2007.05.030";"2007";"Bioorg Med Chem";"15";"5122";"5136";"";"";"";"";"";""
"CHEMBL1694087";"F";"Growth inhibition of pig LLC-PK1 cells";"Sus scrofa";"18";"18";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9823";"";"";"LLC-PK1";"";"CHEMBL1687930";"21344920";"10.1021/jm100991m";"2011";"J Med Chem";"54";"1576";"1586";"";"";"";"";"";""
"CHEMBL1106834";"F";"Cytotoxicity against human HL60 cells after 48 hrs by MTT assay";"Homo sapiens";"7";"7";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HL-60";"";"CHEMBL1154247";"19711971";"10.1021/np900365r";"2009";"J Nat Prod";"72";"1686";"1690";"";"";"";"";"";""
"CHEMBL901951";"F";"Cell cycle arrest in KB/HeLa cells assessed as accumulation at G2M phase at 10 nM after 24 hrs by flow cytometric analysis";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1138290";"17973361";"10.1021/jm0708984";"2007";"J Med Chem";"50";"6059";"6066";"";"";"";"";"";""
"CHEMBL1828322";"F";"Antiproliferative activity against MDR-1 overexpressing human 786-0 cells";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"786-0";"";"CHEMBL1821642";"21774499";"10.1021/jm200454y";"2011";"J Med Chem";"54";"6014";"6027";"";"";"";"";"";""
"CHEMBL1908289";"A";"Ratio of apparent permeability from basolateral to apical side over apical to basolateral side determined in MDR1-MDCKII cells";"Canis lupus familiaris";"60";"63";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"(null)";"Scientific Literature";"9615";"";"";"MDR1-MDCKII";"";"CHEMBL1908284";"11602674";"None";"2001";"J Pharmacol Exp Ther";"299";"620";"628";"";"";"";"";"";""
"CHEMBL1743273";"A";"Clinically relevant substrates of human liver microsomal P450 enzymes, isoform CYP3A4";"Homo sapiens";"118";"119";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1743201";"None";"None";"2008";"None";"None";"161";"304";"";"";"";"";"";""
"CHEMBL965578";"B";"Inhibition of mouse brain MAOA";"Mus musculus";"385";"391";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1152129";"18834112";"10.1021/jm800656v";"2008";"J Med Chem";"51";"6740";"6751";"";"";"";"";"";""
"CHEMBL890274";"F";"Cytotoxicity against multidrug resistant human KB-Vin cells by SRB microtiter plate assay";"Homo sapiens";"17";"17";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1145456";"17585747";"10.1021/jm061366a";"2007";"J Med Chem";"50";"3674";"3680";"";"";"";"";"";""
"CHEMBL866244";"F";"Cytotoxicity against human WRL68 cells by MTT assay";"Homo sapiens";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"WRL68";"";"CHEMBL1146977";"16480866";"10.1016/j.bmcl.2006.01.077";"2006";"Bioorg Med Chem Lett";"16";"2446";"2449";"";"";"";"";"";""
"CHEMBL888947";"F";"Ratio of IC50 for KB8.5 cells to IC50 for KB V1 cells";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"KB V1";"";"CHEMBL1144649";"17416524";"10.1016/j.bmcl.2007.03.070";"2007";"Bioorg Med Chem Lett";"17";"3003";"3005";"";"";"";"";"";""
"CHEMBL965889";"F";"Cytotoxicity against human BGC823 cells";"Homo sapiens";"14";"14";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"BGC-823";"";"CHEMBL1148213";"15387638";"10.1021/np030418l";"2004";"J Nat Prod";"67";"1441";"1444";"";"";"";"";"";""
"CHEMBL1827079";"F";"Cytotoxicity against human KB cells after 72 hrs by SRB assay";"Homo sapiens";"18";"18";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1821706";"21761866";"10.1021/jm200511x";"2011";"J Med Chem";"54";"5796";"5810";"";"";"";"";"";""
"CHEMBL1020853";"A";"Cytotoxicity against bovine Bon-Fib cells after 48 hrs by MTT assay";"Bos taurus";"7";"7";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"";"";"";"";"CHEMBL1159320";"11858754";"10.1021/np010206t";"2002";"J Nat Prod";"65";"189";"192";"";"";"";"";"";""
"CHEMBL886027";"F";"Antiproliferative activity against human MCF7 cells after 5 days";"Homo sapiens";"34";"34";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1143713";"17533132";"10.1016/j.bmc.2007.05.030";"2007";"Bioorg Med Chem";"15";"5122";"5136";"";"";"";"";"";""
"CHEMBL790288";"F";"The capillary permeability of radioligand was measured in Rat brain";"Rattus norvegicus";"25";"25";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"CHEMBL3638188";"Brain";"";"";"CHEMBL1121459";"7392035";"10.1021/jm00180a022";"1980";"J Med Chem";"23";"682";"684";"";"";"";"";"";""
"CHEMBL901949";"F";"Cell cycle arrest in KB/HeLa cells assessed as accumulation at G2M phase at 1 nM after 24 hrs by flow cytometric analysis";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1138290";"17973361";"10.1021/jm0708984";"2007";"J Med Chem";"50";"6059";"6066";"";"";"";"";"";""
"CHEMBL1809625";"F";"Resistance factor, ratio of IC50 for drug-resistant MDR1-deficient human NCI/ADR cells expressing Pgp in absence of vinblastin to IC50 for drug-sensitive human MCF7 cells in presence of 50 nM vinblastin";"Homo sapiens";"14";"14";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1806466";"21680190";"10.1016/j.bmc.2011.05.030";"2011";"Bioorg Med Chem";"19";"4355";"4365";"";"";"";"";"";""
"CHEMBL1001108";"F";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay";"Homo sapiens";"10";"10";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MIA PaCa-2 ";"";"CHEMBL1140891";"19117761";"10.1016/j.bmc.2008.12.002";"2009";"Bioorg Med Chem";"17";"512";"522";"";"";"";"";"";""
"CHEMBL1820601";"F";"Ratio of IC50 for homoharringtonine300-resistant human K562 cells to IC50 for human K562 cells";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"K562";"";"CHEMBL1817624";"21780800";"10.1021/jm200764t";"2011";"J Med Chem";"54";"5937";"5948";"";"";"";"";"";""
"CHEMBL1697722";"A";"Literature-mined public compounds from Greene et al multi-species hepatotoxicity modelling dataset";"";"530";"544";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1697692";"20553011";"10.1021/tx1000865";"2010";"Chem Res Toxicol";"23";"1215";"1222";"";"";"";"";"";""
"CHEMBL890773";"F";"Cytotoxicity against A549 cells after 48 hrs by MTT assay";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"A549";"";"CHEMBL1146228";"17604394";"10.1021/np070069l";"2007";"J Nat Prod";"70";"1114";"1117";"";"";"";"";"";""
"CHEMBL910673";"F";"Antiproliferative activity against KB8.5 cells expressing MDR1";"Homo sapiens";"7";"7";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1139851";"17228873";"10.1021/jm060717i";"2007";"J Med Chem";"50";"319";"327";"";"";"";"";"";""
"CHEMBL890270";"F";"Cytotoxicity against human A549 cells by SRB microtiter plate assay";"Homo sapiens";"33";"33";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"A549";"";"CHEMBL1145456";"17585747";"10.1021/jm061366a";"2007";"J Med Chem";"50";"3674";"3680";"";"";"";"";"";""
"CHEMBL890272";"F";"Cytotoxicity against human DU145 cells by SRB microtiter plate assay";"Homo sapiens";"17";"17";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"DU-145";"";"CHEMBL1145456";"17585747";"10.1021/jm061366a";"2007";"J Med Chem";"50";"3674";"3680";"";"";"";"";"";""
"CHEMBL890775";"F";"Cytotoxicity against AGS cells after 48 hrs by MTT assay";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"AGS";"";"CHEMBL1146228";"17604394";"10.1021/np070069l";"2007";"J Nat Prod";"70";"1114";"1117";"";"";"";"";"";""
"CHEMBL1794584";"F";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588856, AID588860]";"";"63980";"64461";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL958039";"F";"Antiproliferative activity against human MCF7 cells after 5 days by microplate assay";"Homo sapiens";"27";"27";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1150769";"18513974";"10.1016/j.bmc.2008.04.071";"2008";"Bioorg Med Chem";"16";"6436";"6447";"";"";"";"";"";""
"CHEMBL1909184";"B";"DRUGMATRIX: Phosphodiesterase PDE3 enzyme inhibition (substrate: [3H]cAMP + cAMP)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL855617";"F";"Antiproliferative activity against P388 cells by ELISA";"Mus musculus";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"P388";"";"CHEMBL1137344";"17154505";"10.1021/jm060593+";"2006";"J Med Chem";"49";"6742";"6759";"";"";"";"";"";""
"CHEMBL890776";"F";"Cytotoxicity against HT29 cells after 48 hrs by MTT assay";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HT-29";"";"CHEMBL1146228";"17604394";"10.1021/np070069l";"2007";"J Nat Prod";"70";"1114";"1117";"";"";"";"";"";""
"CHEMBL1909097";"B";"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)";"Sus scrofa";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9823";"CHEMBL3638187";"Heart";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL961498";"F";"Cytotoxicity against human KB cells by sulforhodamine B assay";"Homo sapiens";"21";"21";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1150376";"18473435";"10.1021/jm701208v";"2008";"J Med Chem";"51";"3297";"3303";"";"";"";"";"";""
"CHEMBL855039";"F";"Anticancer activity against CNS cancer cell lines of NCI60 panel";"Homo sapiens";"10";"24";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Panel CNS (Carcinoma cell lines)";"";"CHEMBL1137368";"17154522";"10.1021/jm0607808";"2006";"J Med Chem";"49";"6922";"6924";"";"";"";"";"";""
"CHEMBL944954";"F";"Induction of apoptosis in human HCT116 cells assessed as caspase activation after 24 hrs by HTS assay";"Homo sapiens";"20";"20";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HCT-116";"";"CHEMBL1140741";"18197614";"10.1021/jm7010657";"2008";"J Med Chem";"51";"417";"423";"";"";"";"";"";""
"CHEMBL997589";"F";"Cell cycle arrest in human KB/HeLa cells assessed as G2/M phase accumulation after 24 hrs by FACS analysis";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1140930";"19220018";"10.1021/jm801338r";"2009";"J Med Chem";"52";"1284";"1294";"";"";"";"";"";""
"CHEMBL997592";"F";"Cell cycle arrest in human KB/HeLa cells assessed as G1 phase accumulation at 0.1 nM after 24 hrs by FACS analysis";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1140930";"19220018";"10.1021/jm801338r";"2009";"J Med Chem";"52";"1284";"1294";"";"";"";"";"";""
"CHEMBL997598";"F";"Cell cycle arrest in human KB/HeLa cells assessed as G1 phase accumulation at 1 nM after 24 hrs by FACS analysis";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1140930";"19220018";"10.1021/jm801338r";"2009";"J Med Chem";"52";"1284";"1294";"";"";"";"";"";""
"CHEMBL997601";"F";"Cell cycle arrest in human KB/HeLa cells assessed as G1 phase accumulation at 3.16 nM after 24 hrs by FACS analysis";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1140930";"19220018";"10.1021/jm801338r";"2009";"J Med Chem";"52";"1284";"1294";"";"";"";"";"";""
"CHEMBL998460";"F";"Cell cycle arrest in human KB/HeLa cells assessed as G1 phase accumulation at 31.6 nM after 24 hrs by FACS analysis";"Homo sapiens";"5";"5";"BAO_0000219";"cell-based format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"KB ";"";"CHEMBL1140930";"19220018";"10.1021/jm801338r";"2009";"J Med Chem";"52";"1284";"1294";"";"";"";"";"";""
"CHEMBL1697779";"A";"Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in rodents";"Rodentia";"944";"951";"BAO_0000221";"tissue-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9989";"CHEMBL3559723";"Liver";"";"";"CHEMBL1697731";"20014752";"10.1021/tx900326k";"2010";"Chem Res Toxicol";"23";"171";"183";"";"";"";"";"";""
"CHEMBL888636";"F";"Growth inhibition of Pgp deficient MCF7 cells expressing MRP1";"Homo sapiens";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1145421";"17567121";"10.1021/jm070194u";"2007";"J Med Chem";"50";"3290";"3301";"";"";"";"";"";""
"CHEMBL1614670";"A";"Volume of distribution at steady state in human after iv administration";"Homo sapiens";"667";"669";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1614632";"18426954";"10.1124/dmd.108.020479";"2008";"Drug Metab Dispos";"36";"1385";"1405";"";"";"";"";"";""
"CHEMBL1694088";"F";"Growth inhibition of pig L-MDR1 cells overexpressing human P-glycoprotein";"Sus scrofa";"18";"18";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9823";"";"";"L-MDR1";"";"CHEMBL1687930";"21344920";"10.1021/jm100991m";"2011";"J Med Chem";"54";"1576";"1586";"";"";"";"";"";""
"CHEMBL1909130";"B";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909155";"B";"DRUGMATRIX: Glycine, Strychnine-Sensitive radioligand binding (ligand: [3H] Strychnine)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"5";"5 - Multiple direct protein targets may be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638246";"Spinal cord";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909156";"B";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL900695";"F";"Cytotoxicity against human HeLa cells after 72 hrs by MTT assay";"Homo sapiens";"10";"10";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"HeLa";"";"CHEMBL1137570";"17915851";"10.1021/jm070534b";"2007";"J Med Chem";"50";"5509";"5513";"";"";"";"";"";""
"CHEMBL900697";"F";"Cytotoxicity against human H295R cells after 72 hrs by MTT assay";"Homo sapiens";"10";"10";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"H295R";"";"CHEMBL1137570";"17915851";"10.1021/jm070534b";"2007";"J Med Chem";"50";"5509";"5513";"";"";"";"";"";""
"CHEMBL1909148";"B";"DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909206";"B";"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Insect cells";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909111";"B";"DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909089";"B";"DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1008918";"F";"Antitumor activity against human Melanoma cells after 48 hrs by SRB assay";"Homo sapiens";"16";"54";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"Melanoma cell";"";"CHEMBL1140214";"19006285";"10.1021/jm800827q";"2008";"J Med Chem";"51";"7508";"7513";"";"";"";"";"";""
