"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL4325719";"F";"In vivo inhibition of IDH1 R132H mutant in human HCT116 cells xenografted in BALB/c nude mouse assessed as reduction in tumor 2-HG level at 50 mg/kg, po administered at 12 hrs intervals for 3 times measured up to 24 hrs post-last dose by LC-MS analysis relative to control";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BALB/c";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Neoplasm Oncology Models | Xenograft Oncology Models";"Neoplasms | Xenograft Models of Anti-Tumor Assays";"";""
"CHEMBL4325726";"A";"Free Cmax in CD1 mouse at 100 mg/kg, po administered as single dose measured after 7 hrs";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"CD1";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325703";"P";"Solubility of the compound";"";"14";"14";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325718";"F";"In vivo inhibition of IDH1 R132H mutant in human HCT116 cells xenografted in po dosed BALB/c nude mouse assessed as reduction in tumor 2-HG level administered at 12 hrs intervals for 3 times by LC-MS analysis";"Mus musculus";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BALB/c";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Neoplasm Oncology Models | Xenograft Oncology Models";"Neoplasms | Xenograft Models of Anti-Tumor Assays";"";""
"CHEMBL4325728";"A";"Ratio of fCmax in CD1 mouse at 100 mg/kg, po to IC50 for recombinant human Myc-DDK-tagged IDH1 R132H mutant";"";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325731";"A";"Apparent permeability across basolateral to apical side in human Caco2 cells";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"Caco-2";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325709";"B";"Inhibition of IDH1 R132H mutant in human HCT116 cells assessed as reduction in 2-HG levels after 24 hrs by RapidFire high-throughput mass spectrometry assay";"Homo sapiens";"6";"7";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"O75874";"R132H"
"CHEMBL4325734";"P";"Kinetic solubility of the compound at pH 7.4";"";"1";"1";"BAO_0000100";"small-molecule physicochemical format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325713";"B";"Inhibition of human Myc-DDK-tagged IDH1 R132G mutant expressed in human U87MG cells assessed as reduction in 2-HG levels after 24 hrs by rapidfire high-throughput mass spectrometric assay";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"O75874";"R132G"
"CHEMBL4325727";"A";"Time at which fCmax required to show >90% suppression of 2-HG level in human HCT116 cells xenografted BALB/c nude mouse in CD1 mouse at 100 mg/kg, po";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"CD1";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325712";"B";"Inhibition of human Myc-DDK-tagged IDH1 R132C mutant expressed in human U87MG cells assessed as reduction in 2-HG levels after 24 hrs by rapidfire high-throughput mass spectrometric assay";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"O75874";"R132C"
"CHEMBL4325722";"F";"In vivo inhibition of IDH1 R132C mutant in human HCT116 cells xenografted in po dosed BALB/c nude mouse assessed as reduction in tumor 2-HG level administered at 12 hrs intervals for 3 times measured up to 24 hrs post-last dose by LC-MS analysis";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BALB/c";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Neoplasm Oncology Models | Xenograft Oncology Models";"Neoplasms | Xenograft Models of Anti-Tumor Assays";"";""
"CHEMBL4325707";"A";"Metabolic stability in human liver microsomes assessed as parent compound remaining after 30 mins";"Homo sapiens";"14";"14";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325708";"A";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining after 30 mins";"Mus musculus";"9";"9";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"10090";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325723";"A";"Ratio of drug level in brain to plasma of CD1 mouse at 5 mg/kg, po";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"CD1";"Scientific Literature";"10090";"CHEMBL3833101";"Brain/Plasma";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325732";"A";"Apparent permeability across apical to basolateral side in human Caco2 cells";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9606";"";"";"Caco-2";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325714";"B";"Inhibition of human Myc-DDK-tagged IDH1 R132S mutant expressed in human U87MG cells assessed as reduction in 2-HG levels after 24 hrs by rapidfire high-throughput mass spectrometric assay";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"O75874";"R132S"
"CHEMBL4325724";"A";"Ratio of drug level in brain to plasma of CD1 mouse at 100 mg/kg, po";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"CD1";"Scientific Literature";"10090";"CHEMBL3833101";"Brain/Plasma";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325704";"B";"Inhibition of human Myc-DDK-tagged IDH1 R132L mutant expressed in human U87MG cells assessed as reduction in 2-HG levels after 24 hrs by rapidfire high-throughput mass spectrometric assay";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"O75874";"R132L"
"CHEMBL4325725";"A";"Free Cmax in CD1 mouse at 100 mg/kg, po administered as single dose";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"CD1";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"";""
"CHEMBL4325717";"B";"Inhibition of IDH2 R140Q mutant (unknown origin)";"Homo sapiens";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"";"";"";"P48735";"R140Q"
"CHEMBL4325720";"F";"In vivo inhibition of IDH1 R132C mutant in human HCT116 cells xenografted in BALB/c nude mouse assessed as reduction in tumor 2-HG level at 50 mg/kg, po administered at 12 hrs intervals for 3 times measured at 12 to 24 hrs post-last dose by LC-MS analysis relative to control";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BALB/c";"Scientific Literature";"10090";"";"";"";"";"CHEMBL4321881";"31971798";"10.1021/acs.jmedchem.9b01423";"2020";"J Med Chem";"63";"1612";"1623";"";"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Neoplasm Oncology Models | Xenograft Oncology Models";"Neoplasms | Xenograft Models of Anti-Tumor Assays";"";""
