"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL913187";"F";"Antiproliferative activity against drug resistant H69AR cell line expressing MRP1 by Alamar Blue assay";"Homo sapiens";"7";"7";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"H69AR";"";"CHEMBL1142860";"17286393";"10.1021/jm061348t";"2007";"J Med Chem";"50";"1001";"1006";"";"";"";"";"";""
"CHEMBL1794536";"F";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Polymerase Kappa. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588638]";"";"7413";"7660";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL855046";"F";"Antiproliferative activity against multidrug resistant MDA435/LCC6 cells in presence of 5 uM verapamil by ELISA";"Homo sapiens";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MDA-MB-435";"";"CHEMBL1137344";"17154505";"10.1021/jm060593+";"2006";"J Med Chem";"49";"6742";"6759";"";"";"";"";"";""
"CHEMBL1738186";"B";"PUBCHEM_BIOASSAY: C-LANA Counter Screen: DNA intercalators Measured in Biochemical System Using Plate Reader - 2117-02_Inhibitor_Dose_CherryPick_Activity_Set2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504431]";"Salmonidae";"130";"130";"BAO_0000217";"biochemical format";"3";"3 - Target assigned is molecular non-protein target";"";"PubChem BioAssays";"8015";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL656320";"F";"Cytotoxicity of compound was tested against Capen-1 cell line (pancreatic carcinoma) after incubation for 72 hour";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"CAPAN-1";"";"CHEMBL1126488";"None";"10.1016/S0960-894X(00)80285-1";"1993";"Bioorg Med Chem Lett";"3";"1051";"1054";"";"";"";"";"";""
"CHEMBL1176776";"F";"Cytotoxicity against human MCF7 cells after 72 hrs by XTT assay";"Homo sapiens";"9";"9";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"MCF7";"";"CHEMBL1177675";"20591678";"10.1016/j.bmc.2010.05.062";"2010";"Bioorg Med Chem";"18";"5172";"5182";"";"";"";"";"";""
"CHEMBL1908289";"A";"Ratio of apparent permeability from basolateral to apical side over apical to basolateral side determined in MDR1-MDCKII cells";"Canis lupus familiaris";"60";"63";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"(null)";"Scientific Literature";"9615";"";"";"MDR1-MDCKII";"";"CHEMBL1908284";"11602674";"None";"2001";"J Pharmacol Exp Ther";"299";"620";"628";"";"";"";"";"";""
"CHEMBL1614216";"F";"PUBCHEM_BIOASSAY: Cell Viability - LYMP2-001. CellTiter-Glo luminescent cell viability assay (Promega), as a homogeneous method to measure the number of viable cells in culture was used. The end point readout of this assay is based on quantitation of intracellular ATP, an indicator of metabolic activity, using the luciferase reaction. (Class of assay: confirmatory) ";"Homo sapiens";"206";"214";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"9606";"";"";"Lymphoblastoid cell";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL965578";"B";"Inhibition of mouse brain MAOA";"Mus musculus";"385";"391";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1152129";"18834112";"10.1021/jm800656v";"2008";"J Med Chem";"51";"6740";"6751";"";"";"";"";"";""
"CHEMBL1908083";"A";"Specific activity of expressed human recombinant UGT1A6";"Homo sapiens";"122";"166";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1907987";"10836148";"10.1146/annurev.pharmtox.40.1.581";"2000";"Annu Rev Pharmacol Toxicol";"40";"581";"616";"";"";"";"";"";""
"CHEMBL1614008";"F";"PUBCHEM_BIOASSAY: Cell Viability - LYMP1-002 - Assay at 40 hr. CellTiter-Glo luminescent cell viability assay (Promega), as a homogeneous method to measure the number of viable cells in culture was used. The end point readout of this assay is based on quantitation of intracellular ATP, an indicator of metabolic activity, using the luciferase reaction. (Class of assay: confirmatory) ";"Homo sapiens";"142";"148";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"9606";"";"";"Lymphoblastoid cell";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1777079";"F";"Cytotoxicity against human colchicine-resistant KB-C2 cells after 6 hrs by MTT assay";"Homo sapiens";"9";"9";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"KB-C2";"";"CHEMBL1773024";"21493075";"10.1016/j.bmc.2011.03.055";"2011";"Bioorg Med Chem";"19";"2790";"2796";"";"";"";"";"";""
"CHEMBL1954708";"B";"Binding affinity to human pre-hsa-mir-155 miRNA assessed as inhibition of dicer-catalysed (33P)-labelled pre-miRNA processing at 1 mM after 1 hr by PAGE analysis";"Homo sapiens";"12";"13";"BAO_0000225";"nucleic acid format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1949550";"22257890";"10.1016/j.bmcl.2011.12.103";"2012";"Bioorg Med Chem Lett";"22";"1709";"1711";"";"";"";"";"";""
"CHEMBL1777081";"F";"Cytotoxicity against human K562 cells after 6 hrs by MTT assay";"Homo sapiens";"9";"9";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"K562";"";"CHEMBL1773024";"21493075";"10.1016/j.bmc.2011.03.055";"2011";"Bioorg Med Chem";"19";"2790";"2796";"";"";"";"";"";""
"CHEMBL1794467";"F";"PUBCHEM_BIOASSAY: Inhibitors of USP1/UAF1: Pilot qHTS. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504878]";"";"1930";"2027";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL705938";"F";"Compound was evaluated for the 50% inhibition of the incorporation of [3H]- thymidine in the RNA (inhibition of synthesis in leukemia L1210 cells)";"Mus musculus";"13";"13";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"L1210";"";"CHEMBL1123251";"3761325";"10.1021/jm00160a047";"1986";"J Med Chem";"29";"2074";"2079";"";"";"";"";"";""
"CHEMBL1764598";"B";"Binding affinity to poly(dAT)2 assessed as change in melting temperature at compound to polynucleotide ratio of 1";"";"14";"14";"BAO_0000225";"nucleic acid format";"3";"3 - Target assigned is molecular non-protein target";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1759981";"21439821";"10.1016/j.bmcl.2011.02.106";"2011";"Bioorg Med Chem Lett";"21";"2259";"2263";"";"";"";"";"";""
"CHEMBL1647795";"B";"Inhibition of human recombinant DNA topoisomerase 2alpha-mediated DNA cleavage assessed as decrease in relaxation of supercoiled plasmid substrate DNA at 20 uM after 30 mins by agarose gel electrophoresis";"Homo sapiens";"7";"7";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL1641417";"21094049";"10.1016/j.bmc.2010.10.054";"2011";"Bioorg Med Chem";"19";"603";"612";"";"";"";"";"";""
"CHEMBL1794584";"F";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588856, AID588860]";"";"63980";"64461";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909184";"B";"DRUGMATRIX: Phosphodiesterase PDE3 enzyme inhibition (substrate: [3H]cAMP + cAMP)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL855617";"F";"Antiproliferative activity against P388 cells by ELISA";"Mus musculus";"6";"6";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"P388";"";"CHEMBL1137344";"17154505";"10.1021/jm060593+";"2006";"J Med Chem";"49";"6742";"6759";"";"";"";"";"";""
"CHEMBL1794548";"F";"PUBCHEM_BIOASSAY: Counterscreen for activators of insulin-degrading enzyme (IDE): fluorescence-based cell-based high throughput dose response LDH release assay to identify compounds that are cytotoxic to HEK cells or compromise cell membrane permeability. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID493087, AID493124, AID588681]";"Homo sapiens";"231";"231";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"9606";"";"";"HEK293";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909097";"B";"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)";"Sus scrofa";"871";"1742";"BAO_0000221";"tissue-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"9823";"CHEMBL3638187";"Heart";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1794499";"F";"PUBCHEM_BIOASSAY: Inhibitors of Regulator of G Protein Signaling (RGS) 4: qHTS. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504856]";"";"13678";"13785";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1697779";"A";"Literature-mined compound from Fourches et al multi-species drug-induced liver injury (DILI) dataset, effect in rodents";"Rodentia";"944";"951";"BAO_0000221";"tissue-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9989";"CHEMBL3559723";"Liver";"";"";"CHEMBL1697731";"20014752";"10.1021/tx900326k";"2010";"Chem Res Toxicol";"23";"171";"183";"";"";"";"";"";""
"CHEMBL1794445";"F";"PUBCHEM_BIOASSAY: Fluorescence polarization-based cell-based high throughput dose response assay to identify activators of insulin-degrading enzyme (IDE). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID493087, AID493124, AID588681]";"";"231";"231";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909130";"B";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"Homo sapiens";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"9606";"";"";"Platelet";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909155";"B";"DRUGMATRIX: Glycine, Strychnine-Sensitive radioligand binding (ligand: [3H] Strychnine)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"5";"5 - Multiple direct protein targets may be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638246";"Spinal cord";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909156";"B";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909148";"B";"DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909206";"B";"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Insect cells";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909111";"B";"DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909089";"B";"DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909143";"B";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1614072";"F";"PUBCHEM_BIOASSAY: Cell Viability - LYMP2-014. Luminescent cell viability assay, measuring the amount of cellular ATP in the cell line following compound treatment for 24 hours (Class of assay: confirmatory) ";"Homo sapiens";"159";"166";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"9606";"";"";"Lymphoblastoid cell";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909214";"B";"DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909139";"B";"DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909162";"B";"DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)";"";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"U-937";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909168";"B";"DRUGMATRIX: Melanocortin MC5 radioligand binding (ligand: [125I] NDP-alpha-MSH)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909188";"B";"DRUGMATRIX: Platelet-Derived Growth Factor (PDGF) radioligand binding (ligand: [125I] PDGF)";"";"871";"1742";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"NIH3T3";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909192";"B";"DRUGMATRIX: Peptidase, Angiotensin Converting Enzyme enzyme inhibition (substrate: FAPGG)";"Oryctolagus cuniculus";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"9986";"CHEMBL3638235";"Lung";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909137";"B";"DRUGMATRIX: CYP450, 2E1 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"BTI-TN-5B1-4";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909112";"B";"DRUGMATRIX: Sodium Channel, Site 2 radioligand binding (ligand: [3H] Batrachotoxin)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909211";"B";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909191";"B";"DRUGMATRIX: Progesterone radioligand binding (ligand: [3H] R-5020)";"Bos taurus";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"9913";"CHEMBL3638197";"Uterus";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909095";"B";"DRUGMATRIX: Aldose Reductase enzyme inhibition (substrate: DL-Glyceraldehyde)";"Rattus norvegicus";"871";"1742";"BAO_0000221";"tissue-based format";"9";"9 - Direct single protein target assigned";"";"DrugMatrix";"10116";"CHEMBL3638191";"Lens of camera-type eye";"";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1614079";"F";"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of DNA Polymerase Beta. (Class of assay: confirmatory) ";"Homo sapiens";"22998";"23070";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909215";"B";"DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909129";"B";"DRUGMATRIX: Cholecystokinin CCKA radioligand binding (ligand: [3H] L-364,718)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"1321-N1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909177";"B";"DRUGMATRIX: Nicotinic Acetylcholine radioligand binding (ligand: [125I] Epibatidine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"DrugMatrix";"32644";"";"";"IMR-32";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909181";"B";"DRUGMATRIX: Opiate kappa (OP2, KOP) radioligand binding (ligand: [3H] Diprenorphine)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909131";"B";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Sf21";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909132";"B";"DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"BTI-TN-5B1-4";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909153";"B";"DRUGMATRIX: Glutamate, NMDA, Agonism radioligand binding (ligand: [3H] CGP-39653)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3559724";"Cerebral cortex";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909166";"B";"DRUGMATRIX: Melanocortin MC3 radioligand binding (ligand: [125I] NDP-alpha-MSH)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"HEK293";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
